original_index,sms_text,is_phishing_original,is_phishing_llama_bool,is_phishing_llama,raw_response
390,"INR 063.70 spent using ICICI Bank Card XX3850 on 05-Sep-25 on Swiggy Limited. Avl Limit: INR 7,60,021.28. If not you, call 1800 2662/SMS BLOCK 7007 to 6793575417.",False,True,True,"[
  {""id"": ""34589"", ""is_phishing"": true},
  {""id"": ""40504"", ""is_phishing"": true},
  {""id"": ""14236"", ""is_phishing"": false},
  {""id"": ""64916"", ""is_phishing"": false},
  {""id"": ""58803"", ""is_phishing"": true},
  {""id"": ""64898"", ""is_phishing"": false},
  {""id"": ""43651"", ""is_phishing"": false},
  {""id"": ""55717"", ""is_phishing"": false},
  {""id"": ""34965"", ""is_phishing"": false},
  {""id"": ""390"", ""is_phishing"": true}
]"
47764,150ppm 5000 award cash collect cw25wx dear final holiday landline notice sae tcs tenerife,True,True,True,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
60748,No,False,False,False,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
33205,"Dear Customer, 

Your Supr Daily subscription for Nandini Shubham [pkt] [500 ml] has only 1 deliveries remaining. Kindly recharge at your earliest convenience. 

Have a Supr day ahead!

-Supr Daily",False,False,False,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
5712,"Dear Customer,
Your Licious order is out for delivery & will be delivered by 08:03 PM. Track order here http://1kx.in/Xd6Xii2I8yf. -Licious",True,True,True,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
20354,Your eatfit.in order has just left our kitchen and will be delivered in 21 mins.,False,False,False,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
52236,अनुरोधित फाइलें अटैच कर दी गई हैं।,False,False,False,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
47208,150 750 anytime contact delivery free mins network new offer phone pounds reply text tomorrow tried video want week,True,True,True,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
38358,"Dear CULT - Athlete, Dance Fitness class at Cult Jayanagar HV 77-OWJ-9061 7:00 AM has been cancelled as requested. Click to book another class - https://cure.app.link/CK2m07vhQC",True,False,False,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
59959,No,False,False,False,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
50268,"Ads dekhe daily 200-300 tk income korte chaile join korun https://adswork-bd.com/register?ref=140639 
100% trusted site Free te kaj korte paben",True,True,True,"[
  {""id"": ""47764"", ""is_phishing"": true},
  {""id"": ""60748"", ""is_phishing"": false},
  {""id"": ""33205"", ""is_phishing"": false},
  {""id"": ""5712"", ""is_phishing"": true},
  {""id"": ""20354"", ""is_phishing"": false},
  {""id"": ""52236"", ""is_phishing"": false},
  {""id"": ""47208"", ""is_phishing"": true},
  {""id"": ""38358"", ""is_phishing"": false},
  {""id"": ""59959"", ""is_phishing"": false},
  {""id"": ""50268"", ""is_phishing"": true}
]"
57741,Rs.52353 is Debited to A/c ...7108 on 30-12-17 11:02:29 (Clear Bal Rs.208.6). TollFree 7311927770 18001024455 (6am-10pm),False,False,False,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
13334,"Dear Customer, transfer funds to JAINS PRAKRITI APARTMENTS. It has been 30 minutes since you have added the payee. Call ICICI Bank Customer Care, if payee not added by you.",True,True,True,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
4260,972576 is OTP for txn of INR 658.31 at URBANCLAP T on ICICI Bank Credit Card XX5863. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,False,True,True,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
3766,473019 is the OTP to login to your ICICI direct account. It is valid for 5 mins. OTPs are SECRET. DO NOT disclose it to anyone. ICICI direct NEVER asks for OTP,False,True,True,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
8515,"INR 172.94 spent on ICICI Bank Card XX0429 on 14-Jan-24 at BUNDL TECHNOLOG. Avl Lmt: INR 0,23,229.20. To dispute,call 18002662/SMS BLOCK 7007 to 6931074460",False,False,False,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
15010,"INR 620.37 spent on ICICI Bank Card XX6003 on 13-Sep-23 at MEATIGO COM. Avl Lmt: INR 8,28,978.37. To dispute,call 18002662/SMS BLOCK 7007 to 5526216478",False,False,False,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
65876,"பார்க்கும் போதே கண் கலங்குது , இப்படிக்கு tvm district payan",False,False,False,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
1694,"Dear Customer,
Thank you for choosing Licious. Your order y4ichhaj10j6 will be delivered by 01:07 PM. -Licious",False,False,False,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
34540,Congratulations! You won INR 5 cashback. We will deposit it into your credit card XXX-2135 in the next 7 days.,True,True,True,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
59279,No,False,False,False,"[
  {""id"": ""57741"", ""is_phishing"": false},
  {""id"": ""13334"", ""is_phishing"": true},
  {""id"": ""4260"", ""is_phishing"": true},
  {""id"": ""3766"", ""is_phishing"": true},
  {""id"": ""8515"", ""is_phishing"": false},
  {""id"": ""15010"", ""is_phishing"": false},
  {""id"": ""65876"", ""is_phishing"": false},
  {""id"": ""1694"", ""is_phishing"": false},
  {""id"": ""34540"", ""is_phishing"": true},
  {""id"": ""59279"", ""is_phishing"": false}
]"
4811,633941 is OTP for txn of INR 580.96 at Bundl techn on ICICI Bank Credit Card XX8383. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,False,True,True,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
64818,No,False,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
54811,"You have used 100% of your high speed internet quota from Data account of JDDD 399 on your Jio Number 6266244629 as of 19-Jan-18 22:24 Hrs. Internet speed will be reduced in case you do not have any active data plan.
To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",True,True,True,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
60164,No,False,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
43855,fine,False,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
4936,"INR 347.70 spent on ICICI Bank Card XX9480 on 30-Apr-24 at BRIK OVEN PRIVA. Avl Lmt: INR 5,73,230.12. To dispute,call 18002662/SMS BLOCK 7007 to 8511169547",False,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
45582,2nite calls chat cum hope luv time wanna xx,True,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
2128,"Alert! Do not respond to any SMS/Call from unknown numbers, asking for your documents or other confidential information. Vi always sends you such requests from our official SMS ID - ViCARE. Beware of fake advertisements asking you to click on unknown links or Apps offering freebies, contest prizes, etc. Vi does not sell premium numbers via SMS/Call. In case of any doubts, call us at 199. Stay Safe, Stay Connected.",False,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
55698,"మీ జియో నంబరు 5267417410  లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 11-Oct-17 00:55 Hrs  వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128 kbps కు తగ్గించబడుతుంది. 
4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
రీఛార్జి చేయుటకు http://tiny.jio.com/BuyAddOn లిoకు ను క్లిక్  చేయoడి.",True,True,True,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
9685,We will deliver your shipment#89461670911 today. Contactless Delivery no signature will be taken; Please support our courier. Fraud Alert:- Blue Dart is reachable ONLY on 1860 233 1234 or write to us on Customerservice@bluedart.com . Track on http://bluedart.in/?89461670911,True,False,False,"[
  {""id"": ""4811"", ""is_phishing"": true},
  {""id"": ""64818"", ""is_phishing"": false},
  {""id"": ""54811"", ""is_phishing"": true},
  {""id"": ""60164"", ""is_phishing"": false},
  {""id"": ""43855"", ""is_phishing"": false},
  {""id"": ""4936"", ""is_phishing"": false},
  {""id"": ""45582"", ""is_phishing"": false},
  {""id"": ""2128"", ""is_phishing"": false},
  {""id"": ""55698"", ""is_phishing"": true},
  {""id"": ""9685"", ""is_phishing"": false}
]"
23869,"INR9.50 debited on Credit Card XX6564 on 23-Nov-20.Info:AMAZON PAY INDI.Avbl Lmt:INR01,711.31.Call 18002662 for dispute or SMS BLOCK 7007 to 0622793302",False,True,True,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
22402,"INR 850.63 spent on ICICI Bank Card XX4547 on 21-May-22 at BUNDL TECHNOLOG. Avl Lmt: INR 4,45,246.65. To dispute,call 18002662/SMS BLOCK 7007 to 4901926786",False,True,True,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
29561,Your contribution request of Rs. 9032.85 for PRAN XXXXXXXX0603 & Ack No 12650838 has been initiated. Unit credit in PRAN is subject to realisation of funds -Protean,False,False,False,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
11152,"Click on https://www.ni-mf.in/L7Mhrv to view Statement of Account for recent txn,Folio-XXXXXXXXX787 (valid 10 days).More details,click at  https://bit.ly/3sZ6ktR .NIMF",True,True,True,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
28282,You are less than 2 minutes away from unlocking your Swiggy Money (Powered by ICICI Bank) balance of ₹ 74.82. No document upload required. http://www.swiggy.com/my-account/swiggy-money/kyc?referrer=sms,True,True,True,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
27344,This is a confirmation for receipt of Rs.1260.0 towards ACT Fibernet A/c No 102596479355.,False,False,False,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
68832,ఏం చేస్తున్నావు,False,False,False,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
17049,"Dear Investor, Your redemption transaction amounting to Rs.2,247.56 in folio no 21747008/12 in Bluechip Fund - Growth for 29.5970 units has been processed at Net Asset Value of 90.75 for Trade Date 30-Jan-2024. Payout will be initiated through DC mode to your ********3696 account maintained in ICICI BANK LTD UN 91-MKU-4915. IPRUMF",False,False,False,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
19901,"Partial Payment in Franklin India Low Duration Fund is processed. Your account statement is being sent separately. For queries contact your advisor if any, or call us at 18002584255 -Franklin Templeton",False,False,False,"[
  {""id"": ""23869"", ""is_phishing"": true},
  {""id"": ""22402"", ""is_phishing"": true},
  {""id"": ""29561"", ""is_phishing"": false},
  {""id"": ""11152"", ""is_phishing"": true},
  {""id"": ""28282"", ""is_phishing"": true},
  {""id"": ""27344"", ""is_phishing"": false},
  {""id"": ""68832"", ""is_phishing"": false}, // non-English message
  {""id"": ""17049"", ""is_phishing"": false},
  {""id"": ""19901"", ""is_phishing"": false}
]"
39016,afternoon air day good happy love smile sunshine think,False,,,
38539,Sure.,False,False,False,"[
  {""id"": ""38539"", ""is_phishing"": false},
  {""id"": ""42330"", ""is_phishing"": false},
  {""id"": ""65477"", ""is_phishing"": false},
  {""id"": ""58420"", ""is_phishing"": true},
  {""id"": ""10303"", ""is_phishing"": false},
  {""id"": ""37653"", ""is_phishing"": true},
  {""id"": ""22282"", ""is_phishing"": false},
  {""id"": ""21331"", ""is_phishing"": false},
  {""id"": ""46811"", ""is_phishing"": false},
  {""id"": ""4707"", ""is_phishing"": true}
]"
42330,possible stupid,False,False,False,"[
  {""id"": ""38539"", ""is_phishing"": false},
  {""id"": ""42330"", ""is_phishing"": false},
  {""id"": ""65477"", ""is_phishing"": false},
  {""id"": ""58420"", ""is_phishing"": true},
  {""id"": ""10303"", ""is_phishing"": false},
  {""id"": ""37653"", ""is_phishing"": true},
  {""id"": ""22282"", ""is_phishing"": false},
  {""id"": ""21331"", ""is_phishing"": false},
  {""id"": ""46811"", ""is_phishing"": false},
  {""id"": ""4707"", ""is_phishing"": true}
]"
65477,அசாம் மாநிலத்தின் சில்சார் பகுதியில் உள்ள பள்ளி ஒன்றில் தலைமை ஆசிரியர் பட்டாக்கத்தியுடன் சுற்றித் திரியும் வீடியோ அதிர்ச்சியை ஏற்படுத்தியுள்ளது.,False,False,False,"[
  {""id"": ""38539"", ""is_phishing"": false},
  {""id"": ""42330"", ""is_phishing"": false},
  {""id"": ""65477"", ""is_phishing"": false},
  {""id"": ""58420"", ""is_phishing"": true},
  {""id"": ""10303"", ""is_phishing"": false},
  {""id"": ""37653"", ""is_phishing"": true},
  {""id"": ""22282"", ""is_phishing"": false},
  {""id"": ""21331"", ""is_phishing"": false},
  {""id"": ""46811"", ""is_phishing"": false},
  {""id"": ""4707"", ""is_phishing"": true}
]"
