original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing
65733,தினமும் பல முறை தவறாமல் இந்த trailer பார்த்துவருகிறேன்..,False,NOT_OTP,auto_not_otp,25,False
13400,"ICICI Bank Acct XX251 debited with Rs 67,434.46 on 03-Nov-21 & Acct XX227 credited.IMPS:130706200062. Call 18002662 for dispute or SMS BLOCK 696 to 1405818035",False,NOT_OTP,auto_not_otp,1,False
33847,Your order #120375187534 was delivered superfast in 22 minutes! Keep ordering from Swiggy to experience our lightning fast delivery.,False,NOT_OTP,auto_not_otp,41,False
3788,This is a confirmation for receipt of Rs.461.84 towards ACT Fibernet A/c No 102596479355.,False,NOT_OTP,auto_not_otp,1,False
29474,"To view statement of A/c in Folio 2901514690 click https://cams.co.in/7RAsDHW0ke0. Instructions for opening the stmt, click https://bit.ly/2kuenAT. ABSLMF.",False,NOT_OTP,auto_not_otp,33,True
66772,Unless it's a situation where YOU GO GURL would be more appropriate,False,NOT_OTP,auto_not_otp,27,False
14411,"INR 639.27 spent on ICICI Bank Card XX9583 on 22-Dec-22 at SAPTAGIRI RESTA. Avl Lmt: INR 42,28,239.50. To dispute,call 18002662/SMS BLOCK 7003 to 3030666626",False,NOT_OTP,auto_not_otp,3,False
2699,Vi wishes you and your family a very Happy and Prosperous Deepavali. May this festival of lights bring along new beginnings and prosperity in the year ahead.,False,NOT_OTP,success,3,False
29883,Your eatfit.in order for the day has been delivered at reception as per your instruction.,False,NOT_OTP,auto_not_otp,34,False
44549,150p 40gb 500 83355 collect guaranteed ipod latest mp3 mtmsgrcvd18 nokia phone player prize tc txt word,False,NOT_OTP,auto_not_otp,63,True
7808,855601 is OTP for txn of INR 421.04 at ZOMATO on ICICI Bank Credit Card XX4773. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False
45004,50 arrive charged customer mobile number order ref reference ringtone services thanks tone,False,NOT_OTP,auto_not_otp,64,True
25331,"Dear Customer, the Standing Instruction on your ICICI Bank Credit Card 8687, is now active. Merchant: HOTSTAR, Maximum Amount: Rs 6285.11, Frequency: As Presented, Start Date: 23/10/2022, End Date: Until Cancelled, Mandate ID: WGqtqQ6m2w. You can manage your Standing Instructions by visiting www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,24,False
35887,"Dear Customer, Rs 8.69 has been credited to your American Express Card **********91009 on 02/04/2021. Payment subject to realisation. Thank you.",False,NOT_OTP,auto_not_otp,46,False
51243,मैं भविष्य की परियोजनाओं पर सहयोग करने के लिए उत्सुक हूँ।,False,NOT_OTP,auto_not_otp,76,False
34257,SIP in folio XXXXXXX6882 for Rs.1349.14 processed and 34.996 units allotted on 11/11/2021 at Price of Rs.86.52 in CRMF Blue Chip Equity Fund - Regular Growth,False,NOT_OTP,auto_not_otp,42,False
54867,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 6244057870 as of 22-Dec-17 22:25 Hrs. After consumption of 1 GB data, Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",False,NOT_OTP,auto_not_otp,3,True
3838,Recharge of Rs. 430.94 for ICICI Bank FASTag linked veh. no. YR81VX5748 is processed on 01/04/2025 00:08:41 . Balance is Rs. 058.30 .,False,NOT_OTP,auto_not_otp,1,False
22033,"INR 3,823.01 spent on ICICI Bank Card XX9452 on 26-Jan-22 at CRED. Avl Lmt: INR 00,066.82. To dispute,call 18002662/SMS BLOCK 7007 to 4198559382",False,NOT_OTP,auto_not_otp,18,False
37670,Stay safe & avoid going out. StoreSe enables grocery ordering for communities. To enlist your apartment or place an order visit bit.ly/storse,False,NOT_OTP,auto_not_otp,49,True
65395,ஏழைப் பங்காளர். எம் இனத்தின் ஏந்தல் - வேந்தர். உயர்கல்வி - தொழில் வளர்ச்சி அவர் கொடை தமிழகத்துக்கு. நன்றி சொல்ல உங்களுக்கு வார்த்தையிலை எங்களுக்கு. பேராசிரிய‌ர் அப்பாத்துரை.,False,NOT_OTP,auto_not_otp,25,False
56025,మీ జియో నంబరు 5700847708 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 30-Aug-17 18:11 Hrs వరకు వినియోగించుకున్నారు. మీ బ్యాలన్స్ మరియు ఉపయోగించిన వివారాలు తెలుసుకోడానికి ఈ లింక్  https://www.jio.com/fup ను క్లిక్ చేయండి,False,NOT_OTP,auto_not_otp,6,True
37713,I've sent you an email with a form to fill.,False,NOT_OTP,auto_not_otp,49,True
64579,No,False,NOT_OTP,auto_not_otp,23,False
23388,Oct-19 bill of Rs 26 on ICICI Bank PayLater A/c XX394 is due on 15-Nov-19. Auto Debit facility is active on Savings A/c XX857. Pls maintain sufficient funds.,False,NOT_OTP,auto_not_otp,21,False
33291,"Dear Customer,For your travel starting 09 Aug 21 for Indore-Bangalore ,MakeMyTrip Booking ID is NF20138315415462. Amount Charged  INR 8412.0 . You can manage your booking at https://applinks.makemytrip.com/f5595ozlkib. Thank you.  
   MakeMyTrip employees or agents will not ask for your card number, CVV, net banking login, password, OTP etc. Nor will they ask you to transfer funds to a personal account or to install third-party apps like AnyDesk, TeamViewer etc. Please do not act on such requests. Report such incidents on riskcontrol@makemytrip.com. Team MakeMyTrip",False,NOT_OTP,success,40,False
47268,04 10 2003 26 800 account code expires fone identifier points private redeemed shows statement,False,NOT_OTP,success,68,True
32717,Yay! Your LIV Premium subscription is now activated. Order ID: 155814314. Your subscription will auto-renew AH 51 ISB 9734. Start Streaming. - SonyLIV,False,NOT_OTP,auto_not_otp,39,False
46614,08712460324 10p chat cheap cheaper gay hot january min national rate sale stop texts,False,NOT_OTP,auto_not_otp,67,True
10652,"Dear AAXXXXXX7P, settle your Tax disputes/Appeals pending as on 22.07.24,avail benefits of DTVSV revised scheme-24.File your declaration on e-Filing portal NOW.",False,NOT_OTP,auto_not_otp,15,True
39223,know lab went,False,NOT_OTP,auto_not_otp,52,False
26451,"ನಮಸ್ತೆ! ವಾಣಿಜ್ಯ ಸಂದೇಶಗಳನ್ನು ಪಡೆಯುವುದನ್ನು ನಿಲ್ಲಿಸಲು, ನೀವು Vi App https://bit.ly/3JAw87j ಮೂಲಕ ನಿಮ್ಮ Vi ಸಂಖ್ಯೆಯಲ್ಲಿ DO NOT DISTURB ಅನ್ನು ಆಕ್ಟೀವೇಟ್ ಮಾಡಬಹುದು",False,NOT_OTP,auto_not_otp,27,True
23554,"INR5,532.47 debited on Credit Card XX0367 on 06-Mar-20.Info:Amazon.Avbl Lmt:INR51,175.49.Call 18002662 for dispute or SMS BLOCK 7007 to 2877237198",False,NOT_OTP,auto_not_otp,21,False
31592,"Hey Gandharv!
Your order #6008650 for The Whole Truth products is placed successfully.
Thanks for ordering! :)",False,NOT_OTP,auto_not_otp,37,False
61006,No,False,NOT_OTP,auto_not_otp,16,False
36203,"Watch how Aparshakti Khurana gets #ReadyToGame with Licious kebabs -> https://www.youtube.com/watch?v=J-3Xo4t4Veg

Order now -> https://liciousapp.app.link/qW5RYqJRfab",False,NOT_OTP,auto_not_otp,46,True
22242,"INR 036.04 spent on ICICI Bank Card XX7442 on 29-Mar-22 at RAZ*Dailydel. Avl Lmt: INR 93,091.15. To dispute,call 18002662/SMS BLOCK 7007 to 2724665790",False,NOT_OTP,auto_not_otp,18,False
68697,- మంగళవారం 20 సెప్టెంబర్ 2022,False,NOT_OTP,auto_not_otp,31,False
13097,"Dear Customer, INR 771.09 is debited on ICICI Bank Credit Card XX8442 on 05-Jun-21. Info: AMAZON. Available Limit: INR 99,851.61. Call on 18002662 for dispute or SMS BLOCK 7007 to 1171578636.",False,NOT_OTP,auto_not_otp,20,False
57845,IIFT Test Registration and B-school application process has begun. Test to be conducted on 26 Nov 17. Check detailed notification on goo.gl/hJs6Dd & apply soon.,False,NOT_OTP,auto_not_otp,9,True
26723,"Dear Customer, ICICI Bank Account XX893 is debited with INR 36,657.07 on 11-APR-22. Info: LPBNGXX01759 . The Available Balance is INR 0,82,109.82. Call 18002662 for dispute or SMS BLOCK 696 to 9388961210",False,NOT_OTP,auto_not_otp,27,False
53657,सावन की बहार कॉम्पट में सिर्फ 3 दिन बचे हैं. एजेंटों/डीओ/सीएलआईए के लिए कॉम्पट में अर्हता प्राप्त करें। और अधिकतम पुरस्कार जीतें...एसडीएम,False,NOT_OTP,auto_not_otp,1,True
19054,"Dear Customer, statement for ICICI Bank Credit Card XX2781 has been sent to gandharv.bakshi@gmail.com. Total amount of Rs 82320.67 or Minimum amount of Rs 8681 is due by 05-JUN-23.",False,NOT_OTP,auto_not_otp,12,False
37662,Congratulations! You won INR 42 cashback. We will deposit it into your credit card X-4195 in the next 7 days.,False,NOT_OTP,auto_not_otp,49,True
71501,"ಸದಾ ಜನ ಮನದಲ್ಲಿ ಹಸಿರಾಗಿರವ , ಅದ್ಬುತ ಸಾಹಿತ್ಯ, ಸಂಗೀತ ಹಾಗೂ ಗಾಯನ ಮೇಳ್ಯೆಸಿರುವ ಗೀತೆ",False,NOT_OTP,auto_not_otp,37,False
54715,OTP for transaction Flipkart Internet Private Limited is:35303326. Do not share it with anyone,True,BANK_OR_CARD_TXN_OTP,success,3,False
10860,"INR 756.95 spent on ICICI Bank Card XX9443 on 16-Nov-23 at Bundl technolog. Avl Lmt: INR 2,24,107.24. To dispute,call 18002662/SMS BLOCK 7007 to 3565174426",False,NOT_OTP,auto_not_otp,16,False
12716,279029 is OTP for txn of INR 586.30 at DAILYDEL SO on ICICI Bank Credit Card XX3270. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,19,False
47966,08702840625 3qxj9 9ae charge comuk credits extra goto help inclusive login net pls services sms stop text unsubscribe www,False,NOT_OTP,auto_not_otp,70,True
33120,Congratulations! You won INR 54 cashback. We will deposit it into your credit card XXXX-1969 in the next 7 days.,False,NOT_OTP,auto_not_otp,40,True
10336,"Alert: You've spent INR 602.33 on your AMEX card ** 91009 at RAZORPAY SWI on 31 December, 2022 at 10:19 AM IST. Call 18004190691 if this was not made by you.",False,NOT_OTP,auto_not_otp,14,False
38810,arrange customer delivery new service waiting years,False,NOT_OTP,auto_not_otp,51,True
23699,Acct XXX147 debited with INR035.01 on 01-Jul-20 and credclub@icici credited.Info:UPI-018306382086.Call 18002662 for dispute or SMS BLOCK 696 to 2453212741,False,NOT_OTP,auto_not_otp,21,False
58569,"Dear SBI UPI User, your account is debited INR 850.7 on Date 2017-10-26 06:45:54 PM by UPI Ref No 729918906418",False,NOT_OTP,auto_not_otp,11,False
71558,ಬಹಳ ಚೆನ್ನಾಗಿತ್ತು ವಿ.ರವಿಚಂದ್ರನ್  ರವರ ಮದುವೆಯ ಸಂಭ್ರಮದ ವಿಡಿಯೋ. .....ಇದನ್ನು ಕರುನಾಡಿನ  ಜನತೆಗೆ ತೋರಿಸಿಕೊಟ್ಟಿದಕ್ಕೆ ರಘು ಸರ್ ಗೆ ತುಂಬು ಹೃದಯದ ಧನ್ಯವಾದಗಳು 💐💐💐💐,False,NOT_OTP,auto_not_otp,37,False
34273,Your slice card transaction of Rs.30330 is successful. Your updated credit balance is Rs.057343 - slice,False,NOT_OTP,auto_not_otp,42,False
53026,"बिना डॉक्युमेंट के लोन प्राप्त करें। ""बिना किसी डॉक्युमेंटेशन के, तुरंत लोन प्राप्त करें। केवल सीमित समय के लिए!",False,NOT_OTP,auto_not_otp,80,True
14866,"INR 482.06 spent on ICICI Bank Card XX8846 on 07-Aug-23 at INFINITEA. Avl Lmt: INR 1,81,575.88. To dispute,call 18002662/SMS BLOCK 7007 to 4935773778",False,NOT_OTP,auto_not_otp,4,False
15041,"INR 753.76 spent on ICICI Bank Card XX2390 on 20-Sep-23 at Muhavra Enterpr. Avl Lmt: INR 0,89,492.65. To dispute,call 18002662/SMS BLOCK 7007 to 9746333077",False,NOT_OTP,auto_not_otp,4,False
26333,Hi! Payment of Rs. 386.0 is credited to your Vi number 6174306870. Your outstanding as on 2021-08-01 is Rs. -660.98. Please take a minute to help us to improve your Vi bill. To share your feedback click http://bit.ly/Vipostpaidbill. Watch LIVE Cricket with Disney+ Hotstar VIP with your plan. Click https://bit.ly/ViHotstar4 to know more.,False,NOT_OTP,auto_not_otp,26,True
58816,013079 is your One Time Password for online purchase of Rs 2776.86 at PAYTM thru State Bank Debit Card ending 3515. Don't share this with anyone,True,BANK_OR_CARD_TXN_OTP,success,11,False
46988,25p area cancel chat com details free girls gr8 guys horny just live mob new phone receive search send service sex stop text txt ur video,False,NOT_OTP,auto_not_otp,68,True
22187,"INR 309.53 spent on ICICI Bank Card XX8860 on 15-Mar-22 at NETFLIX. Avl Lmt: INR 17,512.01. To dispute,call 18002662/SMS BLOCK 7007 to 2317857215",False,NOT_OTP,auto_not_otp,18,True
52741,शीतकालीन संग्रह!!! स्वेटर और कोट अभी द आर्केड काजी रोड पर पहुंचे।,False,NOT_OTP,auto_not_otp,79,True
54307,"बधाई हो! आपका नाम ₹73,926 की छात्रवृत्ति के लिए चयनित हुआ है। आवेदन करने के लिए APPLY को 3945519677 पर भेजें। केवल सीमित सीटें उपलब्ध।",False,NOT_OTP,auto_not_otp,2,True
63395,No,False,NOT_OTP,auto_not_otp,21,False
61497,No,False,NOT_OTP,auto_not_otp,17,False
29515,"Dear Investor, Your SIP installment in scheme Quant Active Fund - Regular Plan for Rs. 9925.32 is processed @NAV of Rs. 724.48 and 21.245 units are allotted . Rgds, quant Mutual Fund.",False,NOT_OTP,auto_not_otp,33,False
14699,"Dear Customer, statement for ICICI Bank Credit Card XX4821 has been sent to gandharv.bakshi@gmail.com. Total amount of Rs 9141.05 or Minimum amount of Rs 695 is due by 12-JUN-23.",False,NOT_OTP,auto_not_otp,3,False
9671,"Your Licious order has been delivered on time.

Note: If your order has been dropped off at the security desk, please collect immediately & refrigerate to keep it fresh!",False,NOT_OTP,auto_not_otp,13,False
25835,"Dear Gandharv S,
We have received your refund request for MakeMyTrip booking ID NF2RFPKKBOS47L537981 and are currently reviewing it. We will share an update soon. In the meantime, you can also track the progress of your request here: https://applinks.makemytrip.com/gsYdMEG1jnb| Team MakeMyTrip",False,NOT_OTP,auto_not_otp,25,True
52814,आपका प्रोजेक्ट कैसा चल रहा है?,False,NOT_OTP,auto_not_otp,79,False
26473,"We received payment of Rs 107.78 for 3101973251 by Online Payment.
Txn ID 40000222224901. Amt to be credited in 30 mins. Track usage on Vi App- https://bit.ly/GetVIApp4",False,NOT_OTP,auto_not_otp,27,True
66302,Nest Cultures Dasara Offer: Free Car. New lifestyle flats 2BHK 89Lacs @Sembakkam,False,NOT_OTP,auto_not_otp,26,True
70144,"""മൗനം സ്നേഹമോ ? അറിയില്ല പക്ഷെഉള്ളില് കടലോളം സ്നേഹം സൂക്ഷിക്കുമ്പോഴും,'സ്നേഹമില്ല ' എന്ന് കേള്കേണ്ടിവരുന്ന മനസിന്റെവേദനയാവം ഒരുപക്ഷെ മൗനം...",False,NOT_OTP,auto_not_otp,34,False
45469,500 activate com conditions free im lets message messages replying send sending terms text visit word www,False,NOT_OTP,auto_not_otp,65,True
60959,yes,False,NOT_OTP,auto_not_otp,16,False
45118,08712405020 1st 250 40gb cash chance cs custcare entry free ipod net pod textpod ts txt week win wk www,False,NOT_OTP,auto_not_otp,64,True
22235,"INR 157.83 spent on ICICI Bank Card XX3402 on 27-Mar-22 at BUNDL TECHNOLOG. Avl Lmt: INR 81,494.69. To dispute,call 18002662/SMS BLOCK 7007 to 2686299965",False,NOT_OTP,auto_not_otp,18,False
47493,20 62468 ac friend frnd inviting reply send sms stop www yes,False,NOT_OTP,auto_not_otp,69,True
6412,"INR 218.04 spent on ICICI Bank Card XX7496 on 13-Dec-23 at Bundl technolog. Avl Lmt: INR 5,98,503.33. To dispute,call 18002662/SMS BLOCK 7007 to 4936442229",False,NOT_OTP,auto_not_otp,7,False
8925,Avoid clicking on malicious/unrecognizable URLs - they might impersonate your device and steal data. Always verify email and SMS domain names. We only send emails from xxxxx@sc.com or SMS from SCBANK. Fraud hotline is 18002586465/4394626554 - StanChart,False,NOT_OTP,auto_not_otp,12,False
26512,"Did you know? You can enjoy WiFi Calling on your WiFi enabled phone with Vi at NO COST. Enjoy uninterrupted calls indoors by following these steps:Update to latest software, switch on WiFi calling on your mobile via Settings>SIM Settings>WiFi-Calling & connect to WiFi at Home/Office. Know more www.myvi.in/vi-wifi-calling",False,NOT_OTP,auto_not_otp,27,True
2829,"ನಮಸ್ತೆ! ರೂ.506.22 ನ ನಿಮ್ಮ ವಿ ಬಿಲ್ 05-10-2023 ನಲ್ಲಿ ಬಾಕಿ ಇದೆ. ವಿಳಂಬ ಪಾವತಿ ಶುಲ್ಕಗಳನ್ನು ತಪ್ಪಿಸಲು ದಯವಿಟ್ಟು ನಿಗದಿತ ದಿನಾಂಕದವೇಳೆಗೆ ಪಾವತಿಸಿ. ವಿ ಆಪ್ ಬಳಸಿ ಪಾವತಿಸಲು ಕ್ಲಿಕ್ ಮಾಡಿ https://bit.ly/ViviewnpayBill  ಅಥವಾ ವಾಟ್ಸಪ್ ಮೂಲಕ ಸುರಕ್ಷಿತ ವಾಗಿ  ಪಾವತಿಸಲು ಕ್ಲಿಕ್ ಮಾಡಿ, https://wa.me/message/CA3JPMW2AJ4IB1 ಈಗಾಗಲೇ ಪಾವತಿಸಿದರೆ ನಿರ್ಲಕ್ಷಿಸಿ.",False,NOT_OTP,success,4,True
64316,No,False,NOT_OTP,auto_not_otp,22,False
43830,86021 auction brand free join new nokia sms today txt,False,NOT_OTP,auto_not_otp,61,True
1122,ICICI Bank Acct XX306 debited for Rs 0753.16 on 29-Aug-25; Virender Kumar credited. UPI:560760841556. Call 18002662 for dispute. SMS BLOCK 696 to 4545295527.,False,NOT_OTP,success,1,False
22650,"Dear Customer, Payment of INR 4 has been received towards your ICICI Bank Credit Card XX0383 on 01-JUL-20 through UPI. Thank you.",False,NOT_OTP,auto_not_otp,19,False
38936,anybody guy know let ll night passed think throw usual yeah,False,NOT_OTP,auto_not_otp,52,False
54339,खाना क्या खाया था तुमने ।,False,NOT_OTP,auto_not_otp,2,False
33076,"Dear Subscriber, We have received fund confirmation of Rs.3554.02 for investment in PRAN XXXX4169 Tier-II. Units will be credited by end of the day. - KCRA",False,NOT_OTP,auto_not_otp,40,False
70900,Kaztro ന്റെ reel കണ്ട് പാട്ട് അന്നേക്ഷിച്ചു വന്നവർ like അടിച്ചിട്ട് പോവുക 😌♥️🔥,False,NOT_OTP,auto_not_otp,36,False
71585,ಅದುರಿ ಮದುವೆ  ನೋಡಿ ಸಂತೋಷ ಆತ್ತು 🌹🌹👌👌,False,NOT_OTP,auto_not_otp,37,False
6747,"Rs 75,324.50 spent on ICICI Bank Card XX8970 on 05-Mar-25 at IND*Amazon. Avl Lmt: Rs 8,22,022.84. To dispute, call 18002662/SMS BLOCK 7007 to 8862123176. To convert this txn to EMI give a missed call on 0089147353. Know more about EMI conversion at icici.co/DUvfZI0QFMW",False,NOT_OTP,auto_not_otp,7,True
41482,home sending thanx,False,NOT_OTP,auto_not_otp,57,False
43259,gt live lt mins,False,NOT_OTP,auto_not_otp,60,False
24666,"Dear Customer, INR 4,550.66 is debited on ICICI Bank Credit Card XX9390 on 14-Jan-22. Info: DAILYDEL SOLUTI. Available Limit: INR 4,94,952.90. Call on 18002662 for dispute or SMS BLOCK 7007 to 0773867752.",False,NOT_OTP,auto_not_otp,23,False
10143,Your order #124899292986 was delivered superfast in 16 minutes! Keep ordering from Swiggy to experience our lightning fast delivery.,False,NOT_OTP,auto_not_otp,14,False
20315,Your eatfit.in order has just left our kitchen and will be delivered in 16 mins.,False,NOT_OTP,auto_not_otp,14,False
10646,"On 28/11/23, 4784.305 units of NIPPON INDEX FUND - SENSEX PL - GR debited from your demat a/c no xxxx3725..NSDL",False,NOT_OTP,auto_not_otp,15,False
57591,Rs 5898 withdrawn from A/c xxxx 1710 on 290517 at ICI ATM  SPCNF317.Txn# 714921009805 .Avl bal Rs 64.76.,False,NOT_OTP,auto_not_otp,9,False
68157,K I'll be there before 4.,False,NOT_OTP,auto_not_otp,30,False
71205,ബിസിനസ്സ് / വ്യക്തിഗത എല്ലാം l0a'n 1% പലിശ 2o% സബ്സിഡി. 6539697786 CNDRNK,False,NOT_OTP,auto_not_otp,36,True
9820,Refund of Rs 719.9 has been initiated for your Swiggy order 165332291499556. Updated balance should reflect in 4-7 days. http://swig.gy/refunds,False,NOT_OTP,auto_not_otp,13,True
14134,"Dear Customer, your payment of Rs 4931.30 for Google Workspace, as per Standing Instruction VglHjj0Pdw, is due by 03/10/2022 and will be debited through your ICICI Bank Credit Card 6333. To cancel this debit or your Standing Instruction, please visit www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,2,True
66676,I sent you <#> bucks,False,NOT_OTP,auto_not_otp,27,True
1858,"CSK, CERT-In advises you to keep your digital devices free from botnet and malware infections. Download free bot removal tool from the website www.csk.gov.in",False,NOT_OTP,success,2,True
42555,03 05 2004 26 786 account claim code expires identifier points shows unredeemed,False,NOT_OTP,success,59,True
16798,"Dear Investor, Payment of Rs. 0804.02 towards your SIP in Axis Focused 25 Fund - REGULAR GROWTH has been received and 31.524 units at NAV 47.58 are allotted in Folio XXXXXXXXX8403. Axis MF",False,NOT_OTP,auto_not_otp,7,False
51663,मैं कल की बैठक को लेकर उत्साहित हूँ।,False,NOT_OTP,auto_not_otp,77,False
53225,क्या आप अपॉइंटमेंट का समय बता पाएंगे?,False,NOT_OTP,auto_not_otp,80,False
30359,"Avbl Bal in your A/C. No.XXXXXXXXXXX0055 on EOD 07-JUL-2019 is USD 0.00, Tot. avbl bal (including linked deposits and Limit) is USD 0.00.",False,NOT_OTP,auto_not_otp,34,False
71321,ഗണപതി ഫണ്ട്: ??? ???? ???? 1% ?????. സിഡി: 7373128373,False,NOT_OTP,auto_not_otp,36,True
65081,"உங்களுக்காக ஒரு ஏர்டெல் ஸ்பெஷல் ஆஃபர்! 30 நாள் இலவச அமேசான் பிரைம் வீடியோ ட்ரையல் பெற்று மகிழுங்கள், உங்கள் ஏர்டெல் அன்லிமிடெட் ரீசார்ஜ் உடன்! u.airtel.in/rch5",False,NOT_OTP,auto_not_otp,24,True
5196,"Dear Customer, we have successfully processed the payment of INR 251.90 for Amazon, as per the Standing Instruction Wz5VPWtTPa, on 23/09/2024 for your ICICI Bank Credit Card 6869. To manage your Standing Instructions, visit www.icicibank.com >Cards >Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,4,True
66260,Receive Rs.6334* Bonus RAJ vs DEL T20 MATCH TODA Download MY11CIRCLE App. Win Real Cash om7.cc/f2q9p5 To Optout SMS 11COUT to 56161,False,NOT_OTP,auto_not_otp,26,True
35119,Platform 07361 080,False,NOT_OTP,auto_not_otp,44,True
29840,+918714820858,False,NOT_OTP,auto_not_otp,33,True
24709,"INR 72,849.07 spent on ICICI Bank Card XX5541 on 21-Feb-22 at Religare Health. Avl Lmt: INR 01,212.10. To dispute,call 18002662/SMS BLOCK 7007 to 7139864505",False,NOT_OTP,auto_not_otp,23,False
38377,Your payment on Amazon.in for Rs. 66.87 using Amazon Pay balance is successful. Your balance is now Rs. 5.00. For help/stmt: www.amazon.in/cstxn,False,NOT_OTP,auto_not_otp,50,False
9973,"[Waitlist Confirmed] Session: HRX Workout Time Slot: 21-Sep-2024, 6:00AM Center: Cult Jayanagar Booking ID: JAYTJ73K56N9 Be sure to arrive 5 mins early to mark your attendance - Team cult.fit",False,NOT_OTP,auto_not_otp,14,False
37284,Your XXXX5602 EMI would be debited on 10-02-2020. Please ensure necessary funds are available in your account-StanChart,False,NOT_OTP,auto_not_otp,48,False
64686,No,False,NOT_OTP,auto_not_otp,23,False
63884,No,False,NOT_OTP,auto_not_otp,21,False
16805,"Dear Investor, We have updated your email id as per feed received from KYC Registration Agency (KRA). Folio XXXXXXXXX4401. Axis MF",False,NOT_OTP,auto_not_otp,7,False
46147,1000 18 ave cash claim flights holiday live min operator receive selected speak specially winner,False,NOT_OTP,auto_not_otp,66,True
16531,"Your Purchase in Folio 10542459/55 from Kotak Small Cap - Gr (Reg Plan) for Rs.3,076.55, at NAV of Rs. 714.094 is processed IF 36-JAH-9687. Kotak MF",False,NOT_OTP,auto_not_otp,7,False
20250,"Hi Nethramani, we would love to know about your experience with Akasa Air. Please share it at https://url.numr.app?c=Mi0wNy0yNjk3MjIx .",False,NOT_OTP,auto_not_otp,14,True
64815,No,False,NOT_OTP,auto_not_otp,23,False
5216,ICICI Bank Credit Card XX7533 Statement is sent to ga***********hi@gmail.com. Total of Rs 7422.08 or minimum of Rs 860 is due by 13-OCT-24.,False,NOT_OTP,auto_not_otp,4,False
43076,da just message saw,False,NOT_OTP,auto_not_otp,60,False
44352,com content dear free games great mobile pix poly ringtones true uk www,False,NOT_OTP,auto_not_otp,62,True
35917,"Watch out for fraudsters who might call you on the pretext of renewing your broadband services and ask you to download suspicious apps. These apps may contain malware designed to steal confidential information like OTPs and perform unauthorised transactions. Please do not share any PIN, password, OTP, login ID, debit card/credit card no.,CVV,expiry date etc with anyone. To report a fraud, please call 18002586465/18001024734 - StanChart",False,NOT_OTP,success,46,False
63707,No,False,NOT_OTP,auto_not_otp,21,False
9895,[Dropout Successful] Your slot in S&C class at Cult Jayanagar on Fri 5th May at 07:00 AM was used. We have waived off your no-show. Team cult.fit,False,NOT_OTP,auto_not_otp,14,False
42246,house huh right ur,False,NOT_OTP,auto_not_otp,58,False
63203,No,False,NOT_OTP,auto_not_otp,20,False
6228,"#1500 is your OTP for verification. 

We welcome you to the world of Better Meat at Meatigo! 

Know more via @https://www.meatigo.com #l1gQ/Pi9A4x -Meatigo",True,GENERIC_APP_ACTION_OTP,success,6,True
53175,तुम्हारे लिए कोई अच्छी फिल्म सुझा सकता हूँ।,False,NOT_OTP,auto_not_otp,80,False
35490,Payment of Rs.7971.42 received for your Airtel Fixedline no. 08043703322. Now make hassle-free online bill payment with My Airtel App. Click www.airtel.in/5/dsl,False,NOT_OTP,auto_not_otp,45,True
48179,150ppm 16 5000 await award cash collect collection cs cw25wx dear final holiday landline notice sae tcs tenerife urgent,False,NOT_OTP,auto_not_otp,70,True
17052,"Dear Investor, We confirm allotting 7.165 Units@ 209.356 towards your SIP due for 12-APR-2021 under Folio No. XXXXXXX917567 amounting to Rs.6147.85 in UTI Flexi Cap Fund (Formerly known as UTI Equity Fund) .Happy Investing.T/F 18002661230;Email: service@uti.co.in. UTI MF",False,NOT_OTP,auto_not_otp,8,False
48072,activate calls free freemsg help month stop txt unlimited wk,False,NOT_OTP,auto_not_otp,70,True
54612,TRL WHA ICIWC14941B14ED796FA5BCAD07F30D9C44,False,NOT_OTP,auto_not_otp,3,True
43644,hey kate,False,NOT_OTP,auto_not_otp,61,False
17990,"Dear Customer, INR 064.81 is debited on ICICI Bank Credit Card XX1045 on 03-Oct-21. Info: SWIGGY. Available Limit: INR 3,295.83. Call on 18002662 for dispute or SMS BLOCK 7007 to 1724917909.",False,NOT_OTP,auto_not_otp,10,False
65267,"இயற்கையோடு இயந்து வாழும் வாழ்க்கை வெல்லும். இயற்கையை  எதிர்த்து வாழ்ந்தால், அந்த வாழ்க்கை நம்மை கொல்லும்.  ",False,NOT_OTP,auto_not_otp,24,False
