original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original
synthetic_APP_LOGIN_OTP_04121091,Your Spotify login OTP: 4219. Do not share with anyone for security.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_dc630e3d,# 9876 is your Zoom meeting OTP. Valid for next 5 minutes only.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_b2a90233,"OTP for Hotstar login: 654321. Don't share with others, it's confidential.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_0c1a4fe3,# Your Amazon login code is 1357. DO NOT share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_50a2bcb7,"3289 is your Facebook login OTP. Valid only for 10 minutes, don't share.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_d1a23684,Your Google Classroom verification code: 9432. Keep confidential.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_85bfdeab,"# 4211 is your Ola Cabs login OTP. Valid till next minute, don't share.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_2f62806c,Your Flipkart login OTP: 8765. Never share with anyone for security.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_9c4123bc,# 6543 is your Netflix login code. Expired in 5 minutes if not used.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_7173cef9,Your Udemy course verification code: 2198. Keep it safe and secret.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_61bdbbc6,"# Your Zomato order OTP: 1234. Valid only for next minute, don't share.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_5abaebc2,"Your Instagram login OTP: 9876. Confidential, never share with anyone.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_5e8087c6,# 5432 is your Airtel Xstream verification code. Valid till next minute.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_cfa30d8b,Your Amazon Prime Video login OTP: 3210. Don't share with others for security.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_0c825c3d,# Your PayPal account verification code: 7654. Keep confidential and secret.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_72b6eee8,Your Flipkart login OTP: 5421. Valid for 5 minutes. Don't share with anyone!,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_608c512d,#3290 is your OLA Cabs login code. Not to be shared or reused. Only valid for 10 mins.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_7728ce9e,Your Uber login OTP: 9147. Please use within 5 minutes. Confidential and non-transferable.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_45128d0d,#3210 is your Amazon login code. DO NOT share with anyone. Amazon doesn't ask for OTPs.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_d745dcb4,Your Paytm login OTP: 7639. Valid only once. Do not forward or share.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_db81e110,#9821 is your Swiggy login code. Not to be shared or reused. Only valid for 10 mins.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_8e8854ea,Your Netflix verification code: 1187. Keep confidential and use within 5 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_6ebef18c,#6543 is your Zomato login code. Do not share with anyone. Never reuse OTPs.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_b3becccd,"Your Hotstar verification code: 9234. Use once, then discard. Confidential info!",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_a167d3ee,#8210 is your MakeMyTrip login code. Valid only once. Don't share with others.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_fb456477,Your Spotify verification code: 4678. Keep private and use within 10 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_3dbd1ab6,#9314 is your FreshWorks login code. Not to be shared or reused. Only valid for 5 mins.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_924399a0,"Your Airbnb login OTP: 9123. Use once, then delete. Confidential info!",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_88b6cbec,#4632 is your Amazon Prime Video login code. DO NOT share with anyone. Amazon doesn't ask for OTPs.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_2ff89436,Your Google Play verification code: 7298. Keep confidential and use within 10 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_c7e24a5b,#9876 is your Apple ID login code. Not to be shared or reused. Only valid for 5 mins.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_dfcbd1bf,Your Fancode login OTP: 4219. Don't share with anyone for security.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_8b9c7709,Your Zomato OTP: 9831. Valid for 5 mins only. Never share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_910d7d17,Kya aapka Udaan login code hai 6247? Kisi ke sath nahin baatayein.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_bfd3036e,Your Amazon OTP: 2198. Not shared with anyone for security reasons.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_ffe36469,Your MakeMyTrip login code: 7412. Valid only for 10 mins. Do not share.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_daf23fe6,Your Flipkart OTP: 5679. Keep it confidential. Never share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_1b0eadf8,#Your Ola app login OTP: 3821. Don't share with anyone. It expires in 5 mins,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_13c04383,"Your Hotstar verification code is 9821. Not shared, ever!",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_e771779b,Your Cleartrip OTP: 2194. Valid only for login purposes. Keep it safe.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_90399379,Kya aapka BigBasket login code hai 8127? Nahin to koi baat nahin.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_9614980f,Your Paytm app login OTP: 6589. Don't share with anyone for security,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_3b8bb9b9,#3298 is your Oyo Rooms login OTP. Never share it with anyone. It's confidential.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_037142e0,Your Airbnb OTP: 1234. Valid only for 10 minutes. Keep safe!,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_bb9ede25,Your Goibibo OTP: 9876. Do not share this code with anyone for security,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_cb9a924a,Your OTP to log into Zomato is 4211. Don't share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_744ce686,"# Your 8-digit login code for PhonePe is: 12345678, valid for 5 minutes. Never share your OTP.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_36244bc2,"Your Amazon OTP is 9567. Remember, never share your OTP to anyone for security reasons.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_f3dcc4ad,OTP for Byju's login is 3842. Keep it confidential and do not share with others.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_b7d83baf,"# Your Ola cabs verification code is 7411. Do not share this code with anyone, OTP expires in 10 minutes.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_1c5b194a,"Your Google OTP for login is 2198. For security reasons, do not share your OTP with anyone.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_e7de7233,# 9514 is your login code for MakeMyTrip. Don't share this OTP with anyone to maintain confidentiality.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_0d3c58ca,Your Flipkart OTP is 6271. Keep it confidential and don't share with others for security reasons.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_0bfce75c,"# 1239 is your login OTP, valid for next 5 minutes. Never share your OTP with anyone, Powered by Swiggy",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_a88173a3,"# Your Hotstar verification code is 8210. Do not share this OTP with anyone, it expires in 10 minutes.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_6339d9ec,# Your login OTP for Uber is 4631. Maintain confidentiality and never share your OTP.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_8279b8f0,Your Ola Money OTP is 9823. Remember to keep it confidential and not share with others.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_36748a3d,"# 5678 is your login code, valid for next 10 minutes. Never share your OTP for security reasons, Powered by Paytm",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_5d5014f0,Your Zee5 verification code is 1134. Do not share this OTP with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_d261191d,# Your Google Meet verification code is 9822. Remember to keep it confidential and never share your OTP.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_220f9c87,Your OTP to log into Paytm Money: 4211. Share with caution! Your security matters.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_a4be707f,Verify your Hotstar account: 8232 is your 4-digit code. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_ee357acc,"Login successful! Your Flipkart OTP: 9618, valid for 10 minutes only. Don't share!",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_7e508aa9,"Unlock Zomato Premium with OTP 7432. For security, do not share your code.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_e9fa8ec5,Your Voot verification code is 1189. Valid for 5 minutes. Keep it confidential.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_6cd1482a,Access Swiggy now! Your login OTP: 6271. Secure your code; don't share.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_595efeb4,Verify Amazon Prime with OTP 9321. Do not share or reuse your code.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_d6c48d46,Boost your growth with LinkedIn Learning: 4567 is your verification code. Keep it secure!,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_b01baf1e,"Get ready to stream on Netflix! Your login OTP: 2198, valid for 5 minutes only.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_173b8a56,#3289 is your verification code for MakeMyTrip. Never share your OTP with anyone; it's confidential.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_bb14105d,Unlock exciting deals on Snapdeal with OTP 9714. Do not share or reuse.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_bba54a7d,"Access Google Workspace: 8432 is your verification code. Keep it secure, do not share.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_5afb569f,#4678 is your login OTP for Ola Money. Valid for 10 minutes only; keep confidential.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_b66ba7c3,Verify your PhonePe account with OTP 2194. Do not share or reuse the code.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_7e71cdd1,"Your Zerodha trading account verification: 9321 is your OTP, valid for 5 minutes.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_e3ec7a56,Your FlickRocket OTP: 9421. Don't share it with anyone. Valid for next 5 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_ed58759f,#3298 is your login OTP for MX Player. DO NOT share with anyone. Valid only once.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_6112130e,8807 is your OTP to log into Voot. Do not share this OTP with anyone for security reasons.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_ef087c42,"Hi, your Zee5 verification code: 4219. Not shared with anyone, please.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_6c388625,#4673 is your login OTP for ShareChat. Valid only once. Never share with others.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_bca47498,Your Flipkart Video OTP is 3512. Don't share it as it's confidential.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_a75b1854,#3217 is your login OTP for Hotstar. Don't share with anyone. It expires soon!,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_cb617a57,"Hi, your Gaana verification code: 6789. Keep safe and secure, don't share.",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_cef9b78b,Your Ola Play OTP: 2134. Only use once. Do not share with others for security reasons.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_76b5cfcb,#9831 is your login OTP for SonyLIV. Valid only once. Never share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_fcfbab12,"8820 is your OTP to log into Sun NXT. Don't share this OTP with anyone, it's confidential!",True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_15dda6ee,Your Amazon Prime Video OTP: 4632. Keep secure and don't share with others.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_APP_LOGIN_OTP_b0c94381,#6543 is your login OTP for JioCinema. Valid only once. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_e6793186,Your ICICI Bank Savings Acc is ready! Verify using OTP: 2148. Do not share with anyone.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_faf602a5,"Your OTP for enabling 2FA on Acko App: 8541. Don't share, it's confidential!",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_0d2f2beb,"Link device to IDFC First Bank using OTP: 2783. Keep secure, don't share.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_21908551,Verify profile update on Paytm with OTP: 4198. Only for your account's security.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_9eb15fc9,Your Axis Bank ATM Card is ready! Activate via OTP: 6239. Don't disclose to anyone.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_e4c8c2eb,"Update Acko App using OTP: 9134. For your safety, don't share the code.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_54e4946d,ICICI Bank Savings Acc opening successful! Verify with OTP: 6712. Keep confidential.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_70d90a3a,Paytm App profile updated successfully! Use OTP: 9821 for login. Don't share with anyone.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_ca34c4bf,Your IDFC First Bank account is ready to use! Activate via OTP: 3419. Only for your security.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_c390d2d4,Axis Bank ATM Card activated successfully! Verify with OTP: 7563. Keep private.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_451cae72,"Acko App login updated successfully! Use OTP: 8125 for new session. Don't share, it's confidential!",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_10ec2b0e,ICICI Bank Savings Acc opening successful! Verify using OTP: 9231. For your account's safety.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_e32adca1,Paytm App profile update failed due to invalid OTP: 6589. Try again or contact support.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_dea0f85a,IDFC First Bank account is ready to use! Activate via OTP: 4938. Only for your security and convenience.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_e63a10ee,"Axis Bank ATM Card activated successfully! Verify with OTP: 2191. Don't share the code, it's confidential!",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_d3d7633d,Your Device Verification OTP is: 2154. Don't share it with anyone.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_9ebbc50e,"Your ICICI Bank Savings Acc opening Auth Code is: 8789. Check details, Welcome Kit & Debit Card receipt.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_403b0bca,"OTP for Paytm Wallet: 4632. For security reasons, don't share.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_cbdf1f8e,HDFC Bank never asks for OTP over SMS! Your code is: 2198. Keep safe.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_6aa2f876,Verify your device with Kotak Bank's OTP: 7531. Don't share with others.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_03001867,Your OLA Money wallet OTP: 4639. Share only after verifying details.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_b9f4ec8d,Axis Bank security alert! Your OTP is: 1387. Never share.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_b81098ee,Device linking OTP from Google Pay: 2192. Keep it confidential.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_a2dbfc4b,OTP for changing mobile number on SBI YONO: 9634. Don't disclose to anyone.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_0fe7d1ee,Your ICICI Bank UPI PIN setup code is: 8765. Secure it tightly.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_4e760f1a,Verify your profile with Flipkart OTP: 6543. Share only after confirmation.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_f6c2f4bc,OTP for linking debit card on PayU: 2198. Keep safe and secure.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_0f2ad913,HDFC Bank 2FA verification code is: 4639. Never share or disclose.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_fdde31fa,Your PhonePe wallet OTP: 1387. Verify details before sharing.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_5b3cee13,Your OTP is: 4251. Verify your ICICI Bank Savings Account opening details carefully before sharing with anyone.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_acfcfdad,Your device linking OTP: 8172 for Kotak Mahindra Bank App. Do not share with anyone for security reasons - Team Kotak,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_533960ea,Verify OTP: 9821 to enable two-factor authentication on your SBI Card Account.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_7ccb6b0e,Your IDFC First Bank account linking OTP is: 6238. Be cautious and do not share with anyone for security - Team IDFC,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_b70f2de5,Enable 2FA with OTP: 9143 for HDFC Bank NetBanking. Never share your OTP with anyone - Team HDFC,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_a02aaa17,Your Device Verification OTP is: 8719. Please check the details carefully before sharing with anyone - Zest Money,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_e2b50776,Verify OTP: 1357 to enable two-factor authentication on your Bank of Baroda account.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_88837e83,OTP for Kotak Mahindra Wallet linking: 4289. Do not share with anyone for security reasons - Team Kotak,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_078a5bc0,Your IDBI Bank account linking OTP is: 9823. Be cautious and do not share with anyone for security - Team IDBI,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_99c0705a,Verify OTP: 2195 to enable two-factor authentication on your ICICI Bank Mobile Banking App.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_8c812b6c,Your SBI Card linking OTP is: 4632. Never share your OTP with anyone - Team SBI,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_f38a2178,OTP for Axis Bank account linking: 7519. Do not share with anyone for security reasons - Team Axis,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_eef72cbc,Enable two-factor authentication with OTP: 6287 for ICICI Bank NetBanking.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_37a6a3cb,Your Device Verification OTP is: 9432. Please check the details carefully before sharing with anyone - Paytm,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_4946b8da,Verify OTP: 2198 to enable two-factor authentication on your HDFC Bank account.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_ff0eb749,Your Device Verification OTP is: 4210. Valid for 2 minutes. Do not share with anyone - Axis Bank Security Team,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_c155eaef,"OTP for linking phone to Kotak Mahindra Bank account: 8539. Use within 1 minute, do not share.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_2a06b95d,Verify your YONO app login with OTP: 2198. Valid till 30 secs. Security Alert: Do not share.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_4723a9e4,"Your ICICI Lombard Policy linking OTP is: 4679. Use within 5 minutes, do not disclose to anyone",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_db413244,"OTP for updating PAN details in Bandhan Bank: 9821. Valid for 10 minutes, keep safe.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_757c8ba6,"Your Google Pay profile update OTP is: 1357. Use within 30 seconds, do not share with anyone",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_25c327ef,"OTP for linking Aadhaar to Federal Bank account: 6259. Valid for 2 minutes, keep secure.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_132f8b42,"Verify your Amazon Pay login with OTP: 4211. Valid till 45 seconds, do not share.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_18b76bb8,"Your SBI Card linking OTP is: 9387. Use within 5 minutes, do not disclose to anyone",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_b7a88dc5,"OTP for updating contact details in Paytm: 4678. Valid for 10 minutes, keep safe.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_96584e27,"Your Axis Bank Wallet linking OTP is: 2199. Use within 30 seconds, do not share with anyone",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_f222538a,"OTP for verifying KYC details in IDFC First Bank: 1358. Valid for 2 minutes, keep secure.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_72a0314e,"Verify your PayU payment OTP is: 6250. Valid till 45 seconds, do not share.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_2dff787f,"Your Kotak Credit Card linking OTP is: 9822. Use within 5 minutes, do not disclose to anyone",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_856160b8,"OTP for updating address in HDFC Bank account: 4677. Valid for 10 minutes, keep safe.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_cc02c7ee,"Your ICICI Credit Card linking OTP is: 4212. Use within 30 seconds, do not share with anyone",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_26dc27ff,"Your One-Time Password (OTP) for SBI Card is: 8521, valid for 10 minutes only. Do not share with anyone.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_5f213bf6,OTP for Paytm Wallet update: 4678. Please enter within 5 minutes to secure your account. Never share with others.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_c6a0167c,"Verify your phone with HDFC Bank: OTP is 2194, valid for 2 minutes only. Do not disclose to anyone.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_4fc3ebaa,Your device linking OTP for Flipkart is: 9387. Enter within 15 minutes. Never share with third parties.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
synthetic_GENERIC_APP_ACTION_OTP_8bdfb64d,"OTP for IDFC Bank's online banking registration: 6543, valid for 4 minutes only. Do not share or save this code.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False
