original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original
synthetic_FINANCIAL_LOGIN_OTP_c0df80cf,Kotak Securities OTP: 3852 for trading platform. Valid 5 mins. Bank never asks for OTP. Keep secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_535a46ba,ICICI Direct OTP 463819 for mutual fund login. Valid 10 mins. Your OTP is secret - do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d3e006da,HDFC Securities OTP: 9274 for stock trading login. Valid 5 mins. OTP mat kisi se share karen.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_83c9d5a0,Zerodha OTP 682539 to access your demat account. Valid 8 mins. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1d4c67a8,Groww investment OTP: 1749 for portfolio login. Valid 5 mins. Bank never asks for OTP code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0c9bfa12,"Upstox OTP 835716 for equity trading login. Valid 6 mins. OTP ko secret rakhein, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_01ef8347,Angel One OTP: 2948 for broker platform login. Trade stocks on NSE. Valid 5 mins. Do not share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dfaa873c,Kotak Securities OTP 617382 for demat account access. Valid 10 mins. Your OTP is confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2e44df3b,ICICI Direct OTP: 8531 for mutual fund investment login. Valid 5 mins. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_31e556ed,HDFC Securities OTP 729463 for stock trading platform. Valid 7 mins. OTP apna rahasya rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f98438f0,Zerodha OTP: 4862 for trading account login. Valid 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_023f0245,Groww OTP 48162 for portfolio login. Valid 10 mins. Never share this secret code with anyone for your investment safety.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_bcd126b0,Upstox demat login OTP: 836291. Expires in 5 mins. Secure your stocks & equity - do not disclose this code to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_be41292a,Angel One trading OTP 5728 for login. Valid 5 mins. Bank never asks for OTP. Keep your broker account secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2bf7f777,Kotak Securities: Your OTP 619437 for investment platform login. Valid 7 mins. Do not share with anyone for security.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0a85d652,ICICI Direct login OTP 8402. Valid 5 mins. Protect your demat account - never share this code. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_48031ad9,HDFC Securities OTP 92571 for equity trading login. Valid 10 mins. Your OTP is secret - do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ae80c987,Zerodha: 3849 is your OTP for stocks portfolio login. Valid 5 mins. Do not share. Bank never asks for this code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_cad1bff1,Groww mutual fund login OTP: 62815. Valid 8 mins. Secure your investments - this OTP is confidential. Never share it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b9932f7d,Upstox BSE/NSE trading OTP 7394. Valid 5 mins. Do not share this secret code. Bank never asks for OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2ff8d482,Angel One demat account OTP 86243 for login. Valid 10 mins. Your OTP is private - never share with anyone for safety.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5db80404,Kotak Securities investment OTP 5071. Valid 5 mins. Do not share this code. Bank never asks for OTP. Secure your portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b3d3f188,ICICI Direct equity login OTP: 394826. Valid 7 mins. Never share OTP with anyone. Your broker never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e4b9495f,HDFC Securities trading OTP 6483. Valid 5 mins. Do not share this secret code. Bank never asks for OTP. Secure your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c7cd2203,Zerodha mutual fund login OTP 71592. Valid 10 mins. OTP ko kisi se share na karein. Bank kabhi bhi OTP nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e078c95b,Groww: 48192 is your OTP for investment portfolio login. Valid 10 min. Never share OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_75f3de6d,Upstox Demat login OTP: 836175. Expires in 5 min. Do not disclose. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d893cce4,"Angel One: 2957 is your OTP for equity trading platform. Valid 5 min. OTP secret hai, kisi ko na de.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ec3efacf,Kotak Securities: 620384 is your OTP for stocks login. Valid 7 min. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_fa10d076,ICICI Direct: 8472 OTP for mutual fund login. Expires in 5 min. Bank never asks for OTP. Keep confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4f98aa22,HDFC Securities: 539601 is your trading login OTP. Valid 10 min. Do not share. OTP rahasya rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_239a4644,5paisa: 7183 is your OTP for demat account login. Valid 5 min. Never share OTP. Bank staff won't ask.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_620d2e32,Paytm Money: 462859 OTP for investment platform login. Expires in 8 min. Do not disclose to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3526aa2f,Sharekhan: 3947 is your OTP for BSE/NSE trading login. Valid 5 min. OTP kisi ko na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_73b8931b,Motilal Oswal: 725140 is your OTP for portfolio login. Valid 6 min. Do not share. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_010ed1a8,Edelweiss: 6832 OTP for mutual fund login. Expires in 5 min. Keep confidential. Never share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_85ed52b4,Axis Direct: 917463 is your OTP for stocks login. Valid 10 min. Do not share. OTP apne paas rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6129eb9e,Samco: 5281 is your OTP for trading platform login. Valid 5 min. Bank never asks for OTP. Stay safe.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2a183c48,IIFL Securities: 639274 OTP for demat login. Expires in 7 min. Do not share. OTP rahasya rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_171b6835,Groww OTP: 48162 for portfolio login. Valid 10 mins. Never share OTP. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_57bdcfd8,Upstox login OTP: 836291. Use for demat access. Valid 5 mins. Do not disclose. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0815dbc3,Angel One OTP 5207 for equity trading login. Valid 5 mins. Your OTP is confidential - never share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_02422f09,Kotak Securities: OTP 619483 for stock trading login. Valid 10 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f50e6416,ICICI Direct OTP 3805 for mutual fund login. Valid 5 mins. Bank never asks for OTP. Keep secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_05fcebce,HDFC Securities login OTP: 724819. Access your demat account. Valid 5 mins. Do not share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_89988fe9,Zerodha: 9427 is your OTP for trading platform login. Valid 5 mins. OTP mat kisi se share karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3ae3ab50,Groww OTP 65832 for investment portfolio login. Valid 10 mins. Secure your stocks - never share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c3be67a6,Upstox demat login OTP: 4179. Valid 5 mins. Bank kabhi bhi OTP nahi maangta. Share mat karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_08ee1ea8,Angel One OTP 893615 for broker login. Valid 5 mins. Protect your equity investments - OTP secret hai.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c1af6421,Kotak Securities OTP: 2764 for NSE/BSE trading login. Valid 5 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_885134e6,ICICI Direct mutual fund login OTP: 730482. Valid 10 mins. Your OTP is confidential - bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_46113c63,HDFC Securities: 5196 is your OTP for demat account login. Valid 5 mins. OTP kisi ko na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b527bf78,Zerodha trading OTP 624817 for portfolio access. Valid 5 mins. Never share OTP. Secure your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_72980236,Your OTP for Zerodha trading platform login is 728491. Valid for 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1f000197,Groww: 5392 is your OTP for investment portfolio login. Valid 10 mins. Never share OTP. Stay secure!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_639fe1f2,Upstox Demat login OTP: 815730. Expires in 5 mins. Do not share with anyone. Your broker never calls for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_75264ea3,Angel One: 4628 is your OTP for equity trading login. Valid 5 mins. Yeh OTP kisi ko na batayein. Bank kabhi nahi mangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0ba98d50,"Kotak Securities: Your OTP for stocks portfolio login is 297415. Valid 10 mins. OTP secret hai, share mat karo.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6bd55da6,ICICI Direct: 8364 is your OTP for mutual fund login. Expires in 5 mins. Do not disclose. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2b183191,HDFC Securities login OTP: 704829. Valid for 5 minutes. Keep confidential. Share nahi karna - yeh aapka personal code hai.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4a65363c,Zerodha: 9251 is your OTP for demat account access. Valid 10 mins. Never share OTP. Your security is our priority.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_cb45bf80,Groww investment platform OTP: 618473. Expires in 5 mins. Do not share with anyone. Bank kabhi OTP nahi mangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_81df4fca,Upstox: 3847 is your OTP for trading login. Valid 5 mins. Yeh OTP kisi ko na de. Broker never calls for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5c58f95a,Angel One demat login OTP: 562930. Valid 10 mins. Keep secret. Do not share with anyone for your security.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ef22eb44,"Kotak Securities: 7194 is your OTP for stocks portfolio access. Valid 5 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1178ab69,ICICI Direct mutual fund login OTP: 847216. Expires in 5 mins. Never share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_93e90d8b,HDFC Securities: 6593 is your OTP for equity trading login. Valid 10 mins. Do not disclose. Apna OTP safe rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_09abfdc2,Zerodha trading platform OTP: 482057. Valid 5 mins. Do not share. NSE/BSE transactions secure rakhne ke liye OTP secret rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_51902de9,Your Zerodha Kite login OTP is 7294. Valid for 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_60a20b68,Upstox trading login: 836175 is your OTP. Valid 5 mins. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ce7557a5,Angel One demat login OTP: 5928. Valid 5 mins. Secure your stocks & mutual funds. Do not share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dcb39821,"Kotak Securities: 714093 is your OTP for equity trading login. Valid 7 mins. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ad0dc03b,ICICI Direct login OTP: 6284. Valid 5 mins for your demat account. Never share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_061f5e08,HDFC Securities OTP 390571 for stock trading login. Valid 10 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d7338896,"5paisa login OTP: 8472. Valid 5 mins for your investment portfolio. OTP secret hai, share mat kijiye.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d605f8de,Paytm Money OTP 926183 for mutual fund login. Valid 5 mins. Do not share. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_aeabbdcb,Sharekhan BSE/NSE login OTP: 7354. Valid 5 mins. Broker never asks for OTP. Do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d798586a,Motilal Oswal OTP 68142 for demat account login. Valid 7 mins. OTP kisi ko na dein. Secure your equity.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6d1889e3,Axis Direct login OTP: 2947. Valid 5 mins for trading platform. Do not share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_523ecbf4,Your OTP for Zerodha trading platform login is 7294. Valid for 5 mins. Do not share OTP. Bank never asks for OTP. Secure your demat account.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_4c70d9cd,Netflix: 4829 is your login OTP. Valid for 10 mins. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_d388d682,Spotify login OTP: 71642. Use this to access your account. Keep it confidential. Valid 5 mins.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_2cc373e6,Your Instagram code is 9357 for account login. Do not share this OTP. Expires in 10 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_7d0bb523,Facebook: 620184 is your login verification code. Valid for 5 mins. Never share OTP with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_ad9ebcca,Amazon login OTP: 8743. Use within 10 mins. Keep it secret. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_1a0ed5a1,"Flipkart: 5092 is your OTP for app login. Valid 5 mins. For security, do not share this code.",True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_1de1abbf,Zomato: 6815 is your login OTP. Expires in 10 mins. Do not share with anyone. Stay secure!,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_811c0266,Swiggy login OTP: 42796. Valid for 5 minutes. Keep confidential. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_1206e3a2,Hotstar: 7394 is your verification code for account login. Valid 10 mins. Do not share OTP.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_d31bb3b1,Disney+: 8520 is your login OTP. Use within 5 mins. Keep it secret. Never share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_2182acf5,YouTube: 9643 is your account login OTP. Valid for 10 mins. Do not share this code with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_c9cb142b,Gaana login OTP: 3178. Valid 5 mins. Do not share with anyone. Keep your account secure.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_25f86f2e,JioSaavn: 6924 is your OTP for app login. Expires in 10 mins. Confidential - do not share.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_59bbc8a8,Prime Video: 7851 is your login verification code. Valid 5 mins. Never share OTP with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_aeb43598,LinkedIn: 4367 is your OTP for account access. Valid 10 mins. Do not share this code.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_47c2eff8,Netflix: 4829 is your login OTP. Valid for 10 minutes. Do not share this code with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_e582fb31,Spotify login OTP: 715263. Use this to access your account. Keep it confidential. Expires in 5 mins.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_7a269259,Your Instagram code is 8371 for account login. Do not share OTP. Valid for 10 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_b9d5bba2,Facebook: 6294 is your verification code for login. This OTP is valid for 7 minutes. Keep it secret.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_8277754f,Amazon login OTP: 394817. Use within 10 minutes. Do not share with anyone for security.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_cd6707d5,Flipkart: 5728 is your OTP to login. Valid for 8 minutes. Do not disclose this code to anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_47068b67,"Zomato login code: 8462. Expires in 6 minutes. For your security, do not share OTP with anyone.",True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_eebd99f3,Swiggy: 9135 is your account login OTP. Valid for 10 minutes. Keep it confidential.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_b1a40288,Hotstar verification code: 7284 for app login. Do not share. Expires in 5 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_ab791f97,Disney+ login OTP: 639174. Use this to access your account. Valid for 10 mins. Keep it safe.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_befd795e,YouTube: 4852 is your login OTP. Valid for 7 minutes. Do not share this code with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_16ffc7d7,"Gaana login code: 7926. Expires in 8 minutes. For security, do not share OTP with anyone.",True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_993a5696,JioSaavn: 3618 is your OTP for account login. Valid for 6 minutes. Keep it confidential.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_a650a883,Prime Video login OTP: 528493. Use within 10 minutes. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_6f48efa1,LinkedIn: 8743 is your verification code for login. Valid for 7 minutes. Keep it secret.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_bbc10774,Netflix: 7294 is your login OTP. Valid for 10 mins. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_ac22d1aa,Spotify login OTP: 418206. Valid for 5 minutes. Keep it confidential.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_f3eb11dd,Instagram: Your login code is 5832. Do not share this OTP. Expires in 10 mins.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_ccc81bb0,Facebook: 671495 is your account login OTP. Valid for 7 mins. Bank never asks for OTP.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_bcd09013,Amazon: 8427 is your OTP for app login. Do not share. Expires in 8 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_ef47d644,Flipkart login OTP: 93015. Valid for 6 mins. Keep it secret. Flipkart never calls for OTP.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_0c855553,Zomato: 3761 is your login OTP. Valid for 10 minutes. Do not share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_410ff7e4,Swiggy: Your verification code is 2589 for app login. Expires in 5 mins. Keep confidential.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_e8b38697,Hotstar: 70482 is your OTP to access account. Valid for 7 mins. Do not share.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_8f88c433,Disney+: Login OTP 6193. Valid for 10 minutes. Do not disclose to anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_06837531,YouTube: 475026 is your account login OTP. Expires in 6 mins. Keep it safe.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_bd8dc709,Gaana: Your login code is 8327. Valid for 8 minutes. Do not share this OTP.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_ceb45835,JioSaavn: 5940 is your OTP for app login. Valid for 5 mins. Confidential - do not share.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_23d3dc18,Prime Video: 68731 is your login OTP. Expires in 10 mins. Never share OTP with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_cdb1be8b,LinkedIn: 2469 is your verification code for login. Valid for 7 minutes. Keep secure.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_86c1d94d,Spotify login OTP: 581326. Use this code to access your account. Keep it confidential.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_37ca3977,Instagram: Your login code is 8842. Do not share this OTP. Valid for 5 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_024cc822,Facebook: 4671 is your account login OTP. This code expires in 10 mins. Never share OTP.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_041ff425,Amazon: 692375 is your OTP for app login. Valid for 15 mins. Keep it secret.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_4e64727b,Flipkart: 8154 is your login OTP. Do not share with anyone. Code valid for 10 minutes.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_APP_LOGIN_OTP_58f39edf,Zomato: Your login OTP is 7438. Valid for 5 mins. Zomato never asks for OTP.,True,APP_LOGIN_OTP,synthetic,synthetic_deepseek,False
