id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
balanced_spam_dataset_row_8090,50 activate calls charge cost min month net network pobox84 standard upto ur,50 activate calls charge cost min month net network pobox84 standard upto ur,,en,,,
balanced_spam_dataset_row_8091,000 02 03 06 150ppm 2nd asap attempt bonus caller mobile prize reach urgent won,000 02 03 06 150ppm 2nd asap attempt bonus caller mobile prize reach urgent won,,en,,,
balanced_spam_dataset_row_8092,25p date dating fancy flirt freemsg join just mobile msgs optout rcvd reply service stop txt,25p date dating fancy flirt freemsg join just mobile msgs optout rcvd reply service stop txt,,en,,,
balanced_spam_dataset_row_8093,00 150 16 85023 claim cs discount member mobile offer offers reply savamob sub text today unsub ur vouchers worth yes,00 150 16 85023 claim cs discount member mobile offer offers reply savamob sub text today unsub ur vouchers worth yes,,en,,,
balanced_spam_dataset_row_8094,8007 card collection eerie free logo message mob nokia pic plus spook tone txt ur zed,8007 card collection eerie free logo message mob nokia pic plus spook tone txt ur zed,,en,,,
balanced_spam_dataset_row_8095,12 900 claim code customer hours network prize reward selected valid valued winner,12 900 claim code customer hours network prize reward selected valid valued winner,,en,,,
balanced_spam_dataset_row_8096,16 auction camera club com digital fantastic free game nokia plus reply review send unsubscribe w1 win won word www,16 auction camera club com digital fantastic free game nokia plus reply review send unsubscribe w1 win won word www,,en,,,
balanced_spam_dataset_row_8097,awarded bonus customer following mob pleased prize review valued,awarded bonus customer following mob pleased prize review valued,,en,,,
balanced_spam_dataset_row_8098,awaiting collect collection currently just message new,awaiting collect collection currently just message new,,en,,,
balanced_spam_dataset_row_8099,150p babe com girls great hi missing night saturday send service sp stop text waiting weekend,150p babe com girls great hi missing night saturday send service sp stop text waiting weekend,,en,,,
balanced_spam_dataset_row_8100,claim end entitled free freemsg haven hear live local luv msg netcollex opt pounds records replied reply sexy stop text yes,claim end entitled free freemsg haven hear live local luv msg netcollex opt pounds records replied reply sexy stop text yes,,en,,,
balanced_spam_dataset_row_8101,awaiting com day fantastic http important information log lucky message o2 orange surprise today urawinner user www,awaiting com day fantastic http important information log lucky message o2 orange surprise today urawinner user www,,en,,,
balanced_spam_dataset_row_8102,000 10 150 150ppm 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,000 10 150 150ppm 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,,en,,,
balanced_spam_dataset_row_8103,150p asked contact dating guess know po pobox84 revealed service,150p asked contact dating guess know po pobox84 revealed service,,en,,,
balanced_spam_dataset_row_8104,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_8105,000 100 claim free membership net pobox prize txt urgent week won word www,000 100 claim free membership net pobox prize txt urgent week won word www,,en,,,
balanced_spam_dataset_row_8106,400 anytime better calls charged free inclusive mins network new phone purchase reply send thanks think ve video want week,400 anytime better calls charged free inclusive mins network new phone purchase reply send thanks think ve video want week,,en,,,
balanced_spam_dataset_row_8107,05 06 2004 786 account bonus claim code expires identifier points private shows statement unredeemed,05 06 2004 786 account bonus claim code expires identifier points private shows statement unredeemed,,en,,,
balanced_spam_dataset_row_8108,0800 announcement customer freephone important service,0800 announcement customer freephone important service,,en,,,
balanced_spam_dataset_row_8109,08718720201 150p 2lands 500 86688 balance cash cc currently hg maximize msg pounds row send suite342 ur w1j6hl,08718720201 150p 2lands 500 86688 balance cash cc currently hg maximize msg pounds row send suite342 ur w1j6hl,,en,,,
balanced_spam_dataset_row_8110,150p 18 club dogging free message msgs new reply service sex stop unsubscribe welcome,150p 18 club dogging free message msgs new reply service sex stop unsubscribe welcome,,en,,,
balanced_spam_dataset_row_8111,day dont jordan miss pic pics sexy st txt uk wk,day dont jordan miss pic pics sexy st txt uk wk,,en,,,
balanced_spam_dataset_row_8112,free real reply ringtone,free real reply ringtone,,en,,,
balanced_spam_dataset_row_8113,08712300220 350 app award claim code ending match matches number numbers quoting rates receive selected standard todays voda vodafone,08712300220 350 app award claim code ending match matches number numbers quoting rates receive selected standard todays voda vodafone,,en,,,
balanced_spam_dataset_row_8114,18 250 comp competition entry free just send text uk weekly win word www,18 250 comp competition entry free just send text uk weekly win word www,,en,,,
balanced_spam_dataset_row_8115,balance big complete good luck question text ur,balance big complete good luck question text ur,,en,,,
balanced_spam_dataset_row_8116,0800 1000 10am 10p 2000 5000 7pm 9pm cash claim cost customer guaranteed prize representative service won yr,0800 1000 10am 10p 2000 5000 7pm 9pm cash claim cost customer guaranteed prize representative service won yr,,en,,,
balanced_spam_dataset_row_8117,150 750 anytime contact delivery free mins network new offer phone pounds reply text tomorrow tried video want week,150 750 anytime contact delivery free mins network new offer phone pounds reply text tomorrow tried video want week,,en,,,
balanced_spam_dataset_row_8118,3gbp apply best england fone network new operator original poly rates reply ringtones text tone tones uk ur want weekly www,3gbp apply best england fone network new operator original poly rates reply ringtones text tone tones uk ur want weekly www,,en,,,
balanced_spam_dataset_row_8119,11 contract double free latest mins mobile motorola nokia orange records remove tariffs text yes,11 contract double free latest mins mobile motorola nokia orange records remove tariffs text yes,,en,,,
balanced_spam_dataset_row_8120,80062 apply claim cs dear holder http offer pc stop texts ts txt uk voucher weeks www,80062 apply claim cs dear holder http offer pc stop texts ts txt uk voucher weeks www,,en,,,
balanced_spam_dataset_row_8121,08000839402 1000 available bluetooth call2optout double free latest mins mobileupd8 motorola nokia offer orange phones sony sonyericsson txt txts xmas,08000839402 1000 available bluetooth call2optout double free latest mins mobileupd8 motorola nokia offer orange phones sony sonyericsson txt txts xmas,,en,,,
balanced_spam_dataset_row_8122,08000839402 08001950382 100 12 500 call2optout camera cross free half line mins mobileupd8 mths ntwk orange phones price rental txts video,08000839402 08001950382 100 12 500 call2optout camera cross free half line mins mobileupd8 mths ntwk orange phones price rental txts video,,en,,,
balanced_spam_dataset_row_8123,12hrs 496ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid,12hrs 813ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid,,en,,,
balanced_spam_dataset_row_8124,000 02 03 06 10 150ppm 2000 2nd asap attempt bonus box caller mobile number prize reach urgent won,000 02 03 06 10 150ppm 2000 2nd asap attempt bonus box caller mobile number prize reach urgent won,,en,,,
balanced_spam_dataset_row_8125,150p 40gb 500 83355 collect guaranteed ipod latest mp3 mtmsgrcvd18 nokia phone player prize txt word,150p 40gb 500 83355 collect guaranteed ipod latest mp3 mtmsgrcvd18 nokia phone player prize txt word,,en,,,
balanced_spam_dataset_row_8126,awaiting com day fantastic http important information log lucky message o2 orange surprise today urawinner user www,awaiting com day fantastic http important information log lucky message o2 orange surprise today urawinner user www,,en,,,
balanced_spam_dataset_row_8127,150p 2lands 500 86688 balance cash cc currently hg hmv maximize msg pounds quiz row send suite342 ur w1j6hl,150p 2lands 500 86688 balance cash cc currently hg hmv maximize msg pounds quiz row send suite342 ur w1j6hl,,en,,,
balanced_spam_dataset_row_8128,200 88039 age16 awarded break city number play shopping skilgme spree starting store summer text txt ur week win wk,200 88039 age16 awarded break city number play shopping skilgme spree starting store summer text txt ur week win wk,,en,,,
balanced_spam_dataset_row_8129,150p 18 costs getting just phone pics straight text txt wanting wet xx xxx,150p 18 costs getting just phone pics straight text txt wanting wet xx xxx,,en,,,
balanced_spam_dataset_row_8130,000 10p bt claim congratulations easy friend good just minute national prize rate thanks won xmas,000 10p bt claim congratulations easy friend good just minute national prize rate thanks won xmas,,en,,,
balanced_spam_dataset_row_8131,12hrs 6866 3030 800 claim contact draw guaranteed land line prize shows todays trying urgent valid won,12hrs 7362 3030 800 claim contact draw guaranteed land line prize shows todays trying urgent valid won,,en,,,
balanced_spam_dataset_row_8132,000 02 03 06 150ppm 2nd asap attempt awarded bonus caller contact mobile prize reach urgent won,000 02 03 06 150ppm 2nd asap attempt awarded bonus caller contact mobile prize reach urgent won,,en,,,
balanced_spam_dataset_row_8133,00 150 16 85023 chance claim cs discount final m263uz member mobile offers pobox84 savamob shop sub subs text today ur vouchers worth yes,00 150 16 85023 chance claim cs discount final m263uz member mobile offers pobox84 savamob shop sub subs text today ur vouchers worth yes,,en,,,
balanced_spam_dataset_row_8134,10 best content days enjoy mobile received send service stop uk,10 best content days enjoy mobile received send service stop uk,,en,,,
balanced_spam_dataset_row_8135,05 com free http id msg ringtone true,05 com free http id msg ringtone true,,en,,,
balanced_spam_dataset_row_8136,100 cancel days phone pics rock rply xxx yr,100 cancel days phone pics rock rply xxx yr,,en,,,
balanced_spam_dataset_row_8137,08718727870 free just national polyphonic rate sent text tones unsub week,08718727870 free just national polyphonic rate sent text tones unsub week,,en,,,
balanced_spam_dataset_row_8138,09050090044 50 5000 await collection cost costa del holiday max10mins pm pobox334 sae sk38xh sol stockport tc tcs toclaim ve won,09050090044 50 5000 await collection cost costa del holiday max10mins pm pobox334 sae sk38xh sol stockport tc tcs toclaim ve won,,en,,,
balanced_spam_dataset_row_8139,message new,message new,,en,,,
balanced_spam_dataset_row_8140,50p boys day direct free hey hot just like phone pics porn sent stop text txt uk ur want wc1n3xx xxx,50p boys day direct free hey hot just like phone pics porn sent stop text txt uk ur want wc1n3xx xxx,,en,,,
balanced_spam_dataset_row_8141,1000s black choose cool crazy credit dont download enjoy gr8 info kick lonely mob new ready service tones weekly weeks wk,1000s black choose cool crazy credit dont download enjoy gr8 info kick lonely mob new ready service tones weekly weeks wk,,en,,,
balanced_spam_dataset_row_8142,10 11 camera colour entitled extra free latest mins mobile mobiles months mths number phones text texts update ur video yes,10 11 camera colour entitled extra free latest mins mobile mobiles months mths number phones text texts update ur video yes,,en,,,
balanced_spam_dataset_row_8143,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_8144,1st definitely ignore information king paying play sept super thanks walk wanna winner,1st definitely ignore information king paying play sept super thanks walk wanna winner,,en,,,
balanced_spam_dataset_row_8145,driving faster going idiot notice,driving faster going idiot notice,,en,,,
balanced_spam_dataset_row_8146,150p 16 1st 4info 87575 free friends hl just mob polyphonic reply tell tone txt txtin ur week,150p 16 1st 4info 87575 free friends hl just mob polyphonic reply tell tone txt txtin ur week,,en,,,
balanced_spam_dataset_row_8147,150p 18 club dogging free message msgs new reply service sex stop unsubscribe welcome,150p 18 club dogging free message msgs new reply service sex stop unsubscribe welcome,,en,,,
balanced_spam_dataset_row_8148,1000 attempt caller claim contact final guaranteed prize winner,1000 attempt caller claim contact final guaranteed prize winner,,en,,,
balanced_spam_dataset_row_8149,000 100 cash claim free membership net pobox prize txt urgent week won word www,000 100 cash claim free membership net pobox prize txt urgent week won word www,,en,,,
balanced_spam_dataset_row_8150,150p club free msg polys reply stop sub subs tone txt week weekly,150p club free msg polys reply stop sub subs tone txt week weekly,,en,,,
balanced_spam_dataset_row_8151,000 0800 500 free help loan lost purpose refused tenants text welcome,000 0800 500 free help loan lost purpose refused tenants text welcome,,en,,,
balanced_spam_dataset_row_8152,12 help lost,12 help lost,,en,,,
balanced_spam_dataset_row_8153,09061221066 150ppm 16 28 awarded camera cs days delivery digital fromm landline sipix,09061221066 150ppm 16 28 awarded camera cs days delivery digital fromm landline sipix,,en,,,
balanced_spam_dataset_row_8154,150 150ppm 5000 await box cash collection complimentary cs cw25wx holiday landline ppm sae tenerife urgent,150 150ppm 5000 await box cash collection complimentary cs cw25wx holiday landline ppm sae tenerife urgent,,en,,,
balanced_spam_dataset_row_8155,awarded camera claim collect digital entitled free freemsg just msg opt pounds prize records reply sp stop text wk yes,awarded camera claim collect digital entitled free freemsg just msg opt pounds prize records reply sp stop text wk yes,,en,,,
balanced_spam_dataset_row_8156,0800 christmas late midnight order place tomorrow,0800 christmas late midnight order place tomorrow,,en,,,
balanced_spam_dataset_row_8157,150p 16 1st 25p 36504 8007 charity children free getzed just mates mob moon need no1 nokia pobox poly polys profit song tell tone txt txting uk ur week www zed,150p 16 1st 25p 36504 8007 charity children free getzed just mates mob moon need no1 nokia pobox poly polys profit song tell tone txt txting uk ur week www zed,,en,,,
balanced_spam_dataset_row_8158,18 250 comp entry exciting free ipod just mobile mr send soon uk ur visit weekly win winner won word www,18 250 comp entry exciting free ipod just mobile mr send soon uk ur visit weekly win winner won word www,,en,,,
balanced_spam_dataset_row_8159,80488 biz free network operator service visit,80488 biz free network operator service visit,,en,,,
balanced_spam_dataset_row_8160,000 10p 2nd 750 bt claim congratulations contact easy friend good just min minute national pound prize rate thanks time tried won xmas,000 10p 2nd 750 bt claim congratulations contact easy friend good just min minute national pound prize rate thanks time tried won xmas,,en,,,
balanced_spam_dataset_row_8161,10 auction bid care current customer good luck round send,10 auction bid care current customer good luck round send,,en,,,
balanced_spam_dataset_row_8162,150p 20p 30 costs know min pobox ring sex want,150p 20p 30 costs know min pobox ring sex want,,en,,,
balanced_spam_dataset_row_8163,3gbp apply best england network operator original poly rates reply ringtones tone tones uk www,3gbp apply best england network operator original poly rates reply ringtones tone tones uk www,,en,,,
balanced_spam_dataset_row_8164,answer bluetooth book chance free harry order questions reply simply win,answer bluetooth book chance free harry order questions reply simply win,,en,,,
balanced_spam_dataset_row_8165,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_8166,25p area chat com fancy finally flirt free guys horny join just new optout receive reply search sexy singles stop summer txt ur yr,25p area chat com fancy finally flirt free guys horny join just new optout receive reply search sexy singles stop summer txt ur yr,,en,,,
balanced_spam_dataset_row_8167,08000839402 1000 available bluetooth call2optout double free latest mins mobileupd8 motorola nokia orange phones sony sonyericsson tariffs txts,08000839402 1000 available bluetooth call2optout double free latest mins mobileupd8 motorola nokia orange phones sony sonyericsson tariffs txts,,en,,,
balanced_spam_dataset_row_8168,3gbp apply best fone network new operator original rates reply ringtones text tone tones uk ur want weekly www,3gbp apply best fone network new operator original rates reply ringtones text tone tones uk ur want weekly www,,en,,,
balanced_spam_dataset_row_8169,2nd 50 attempt b4 contact max urgent won,2nd 50 attempt b4 contact max urgent won,,en,,,
balanced_spam_dataset_row_8170,50 arrive charged customer mobile number order ref reference ringtone services thanks tone,50 arrive charged customer mobile number order ref reference ringtone services thanks tone,,en,,,
balanced_spam_dataset_row_8171,000 02 03 06 10 150ppm 2000 2nd asap attempt bonus box caller mobile number prize reach urgent won,000 02 03 06 10 150ppm 2000 2nd asap attempt bonus box caller mobile number prize reach urgent won,,en,,,
balanced_spam_dataset_row_8172,150pm charged chat hey horny hot naked really stop text unsubscribe want,150pm charged chat hey horny hot naked really stop text unsubscribe want,,en,,,
balanced_spam_dataset_row_8173,1000 12hrs 490ppm 900 claim code contact draw guaranteed prize shows trying urgent valid weekends won,1000 12hrs 882ppm 900 claim code contact draw guaranteed prize shows trying urgent valid weekends won,,en,,,
balanced_spam_dataset_row_8174,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_8175,50 free game just ll man mobile official ok phone play right send text ur word,50 free game just ll man mobile official ok phone play right send text ur word,,en,,,
balanced_spam_dataset_row_8176,calls chat cum free fun hi lookin luv married meet phone set sort time ur wanna week wiv woman xx,calls chat cum free fun hi lookin luv married meet phone set sort time ur wanna week wiv woman xx,,en,,,
balanced_spam_dataset_row_8177,150p 16 1st 36504 4info 8007 free friends getzed hl just mates mob no1 nokia pobox reply tell tone txt txtin txting uk ur week www,150p 16 1st 36504 4info 8007 free friends getzed hl just mates mob no1 nokia pobox reply tell tone txt txtin txting uk ur week www,,en,,,
balanced_spam_dataset_row_8178,000 0800 500 bad com credit free help loan purpose refused tenants text welcome,000 0800 500 bad com credit free help loan purpose refused tenants text welcome,,en,,,
balanced_spam_dataset_row_8179,00 03 05 1000 2000 5000 calling cash claim customer draw guaranteed hi prize receive representative service won yr,00 03 05 1000 2000 5000 calling cash claim customer draw guaranteed hi prize receive representative service won yr,,en,,,
balanced_spam_dataset_row_8180,100 80062 ans correct draw entered gift no1 receipt registered subscriber txt ur voucher whats yr,100 80062 ans correct draw entered gift no1 receipt registered subscriber txt ur voucher whats yr,,en,,,
balanced_spam_dataset_row_8181,08718727870 16 1st 20 50 free gr8 just msg opt phone reply ringtone send sms stop sub tone tones ur week weekly wk,08718727870 16 1st 20 50 free gr8 just msg opt phone reply ringtone send sms stop sub tone tones ur week weekly wk,,en,,,
balanced_spam_dataset_row_8182,50 anytime arrive calling charged customer mobile number order reference ringtone services thanks tone unsubscribe week,50 anytime arrive calling charged customer mobile number order reference ringtone services thanks tone unsubscribe week,,en,,,
balanced_spam_dataset_row_8183,87077 club free kick mobile new news season txt ur,87077 club free kick mobile new news season txt ur,,en,,,
balanced_spam_dataset_row_8184,08000839402 11mths activate calls camera colour free freefone freemsg help latest mobile mobiles month stop txt unlimited update weekend wk,08000839402 11mths activate calls camera colour free freefone freemsg help latest mobile mobiles month stop txt unlimited update weekend wk,,en,,,
balanced_spam_dataset_row_8185,dating entered fancy landline phone service,dating entered fancy landline phone service,,en,,,
balanced_spam_dataset_row_8186,18 250 comp entry exciting free ipod just mobile mr send soon uk ur visit weekly win winner won word www,18 250 comp entry exciting free ipod just mobile mr send soon uk ur visit weekly win winner won word www,,en,,,
balanced_spam_dataset_row_8187,150p end freemsg haven hear horny hot live local luv msg netcollex replied reply sexy stop text willing,150p end freemsg haven hear horny hot live local luv msg netcollex replied reply sexy stop text willing,,en,,,
balanced_spam_dataset_row_8188,apply available camera card claim customer ends free loyalty mobile offer opt orange pay phone sim,apply available camera card claim customer ends free loyalty mobile offer opt orange pay phone sim,,en,,,
balanced_spam_dataset_row_8189,150p 2lands 86688 attempt chat contact dear final hi invited ldn lucky msgrcvdhg night row suite342 txt ur ve w1j6hl xchat,150p 2lands 86688 attempt chat contact dear final hi invited ldn lucky msgrcvdhg night row suite342 txt ur ve w1j6hl xchat,,en,,,
balanced_spam_dataset_row_8190,50 82277 ansr country dvd know player quiz sony sp sunshine super text txt tyrone win wkly,50 82277 ansr country dvd know player quiz sony sp sunshine super text txt tyrone win wkly,,en,,,
balanced_spam_dataset_row_8191,16 claim freemsg hours phone reward stop talk time tv txt use www,16 claim freemsg hours phone reward stop talk time tv txt use www,,en,,,
balanced_spam_dataset_row_8192,16 2lands 7250i 86021 auction free hg nokia row send sms suite342 w1jhl win won,16 2lands 7250i 86021 auction free hg nokia row send sms suite342 w1jhl win won,,en,,,
balanced_spam_dataset_row_8193,150 collect computer customer easy just picked prize valued vodafone win won,150 collect computer customer easy just picked prize valued vodafone win won,,en,,,
balanced_spam_dataset_row_8194,3mins awarded cds claim congratulations cost cs gift guaranteed net records row tickets ts ur vip www yrs,3mins awarded cds claim congratulations cost cs gift guaranteed net records row tickets ts ur vip www yrs,,en,,,
balanced_spam_dataset_row_8195,150p 18 2lands 86688 chat don hg hi invited know ldn let lucky msg msgrcvdhg night rcvd row send suite342 txt ur w1j6hl xchat years,150p 18 2lands 86688 chat don hg hi invited know ldn let lucky msg msgrcvdhg night rcvd row send suite342 txt ur w1j6hl xchat years,,en,,,
balanced_spam_dataset_row_8196,10 150p 2004 2optout 4t 81151 biz collect customer loyalty mobile mobiles new nokia offer start tc today txt txtauction word www,10 150p 2004 2optout 4t 81151 biz collect customer loyalty mobile mobiles new nokia offer start tc today txt txtauction word www,,en,,,
balanced_spam_dataset_row_8197,message new,message new,,en,,,
balanced_spam_dataset_row_8198,150p 18 86021 auction brand free join message new nokia service sms stop subscription thanks today txt unsubscribe using,150p 18 86021 auction brand free join message new nokia service sms stop subscription thanks today txt unsubscribe using,,en,,,
balanced_spam_dataset_row_8199,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_8200,150p asked contact dating guess know pobox pobox84 revealed service,150p asked contact dating guess know pobox pobox84 revealed service,,en,,,
balanced_spam_dataset_row_8201,announcement customer delivery make recently ref schedule service tried unable,announcement customer delivery make recently ref schedule service tried unable,,en,,,
balanced_spam_dataset_row_8202,12hrs 3562 3030 claim contact draw guaranteed land line prize shows todays trying urgent valid won xmas,12hrs 3104 3030 claim contact draw guaranteed land line prize shows todays trying urgent valid won xmas,,en,,,
balanced_spam_dataset_row_8203,150p 87077 eve heart joined logo love lover pobox36504w45wq send txt ur yahoo,150p 87077 eve heart joined logo love lover pobox36504w45wq send txt ur yahoo,,en,,,
balanced_spam_dataset_row_8204,08712405020 1st 1x150p 250 40gb action cash chance cs custcare entry free ipod net textpod ts tv txt ur week win wk www,08712405020 1st 1x150p 250 40gb action cash chance cs custcare entry free ipod net textpod ts tv txt ur week win wk www,,en,,,
balanced_spam_dataset_row_8205,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_8206,000 100 150p 16 20 87575 apply blue cash cost day died film green hl info movie pounds red released reply send start txt win,000 100 150p 16 20 87575 apply blue cash cost day died film green hl info movie pounds red released reply send start txt win,,en,,,
balanced_spam_dataset_row_8207,25p energy got lucozade oz rally takes text uk wrc,25p energy got lucozade oz rally takes text uk wrc,,en,,,
balanced_spam_dataset_row_8208,com credits day fantastic http important information log lucky orange pin today ur urawinner user www,com credits day fantastic http important information log lucky orange pin today ur urawinner user www,,en,,,
balanced_spam_dataset_row_8209,100 500 87066 awarded cd com1win150ppmx3age16 congratulations draw entry free gift guaranteed ldew music tncs txt ur vouchers weekly wkly www,100 500 87066 awarded cd com1win150ppmx3age16 congratulations draw entry free gift guaranteed ldew music tncs txt ur vouchers weekly wkly www,,en,,,
balanced_spam_dataset_row_8210,100 87239 ac correct does end ice new play red reply send service sms sport stop weekly win,100 87239 ac correct does end ice new play red reply send service sms sport stop weekly win,,en,,,
balanced_spam_dataset_row_8211,50 area arrange direct dogging ec2a evening guys join laid largest like locations mobile msg network nyt people real sent txt want,50 area arrange direct dogging ec2a evening guys join laid largest like locations mobile msg network nyt people real sent txt want,,en,,,
balanced_spam_dataset_row_8212,day end freemsg fun games haven hear horny live local love luv msg netcollex ready replied reply sex sexy stop text today town,day end freemsg fun games haven hear horny live local love luv msg netcollex ready replied reply sex sexy stop text today town,,en,,,
balanced_spam_dataset_row_8213,awaiting com day fantastic http important information log lucky o2 orange surprise today ur urawinner urgent user www,awaiting com day fantastic http important information log lucky o2 orange surprise today ur urawinner urgent user www,,en,,,
balanced_spam_dataset_row_8214,000 02 03 06 150ppm 2nd asap attempt awarded bonus caller contact mobile prize reach urgent won,000 02 03 06 150ppm 2nd asap attempt awarded bonus caller contact mobile prize reach urgent won,,en,,,
balanced_spam_dataset_row_8215,100 50 82277 high know moby new prize pub quiz sp stop street txt unsub win,100 50 82277 high know moby new prize pub quiz sp stop street txt unsub win,,en,,,
balanced_spam_dataset_row_8216,apply break claim conditions cs dear holder http number offer pc terms text ts uk voucher weeks www,apply break claim conditions cs dear holder http number offer pc terms text ts uk voucher weeks www,,en,,,
balanced_spam_dataset_row_8217,0800 1000 18 200 award cash claim free guaranteed maybe number stop think ur wat won,0800 1000 18 200 award cash claim free guaranteed maybe number stop think ur wat won,,en,,,
balanced_spam_dataset_row_8218,150ppm 2nd 50 attempt b4 contact max urgent won,150ppm 2nd 50 attempt b4 contact max urgent won,,en,,,
balanced_spam_dataset_row_8219,100 150 150ppm 18 500 alert big box brother bt cash computer cost drop landline mobile mobiles ntt po selected shop till travel vary voucher,100 150 150ppm 18 500 alert big box brother bt cash computer cost drop landline mobile mobiles ntt po selected shop till travel vary voucher,,en,,,
balanced_spam_dataset_row_8220,1000 12hrs 518ppm claim code contact draw guaranteed prize shows trying valid weekends won,1000 12hrs 638ppm claim code contact draw guaranteed prize shows trying valid weekends won,,en,,,
balanced_spam_dataset_row_8221,350 award claim collect customer ending matches mobile number numbers pls receive received selected todays valued vodafone,350 award claim collect customer ending matches mobile number numbers pls receive received selected todays valued vodafone,,en,,,
balanced_spam_dataset_row_8222,150p 18 auction club dogging free message msgs new reply service sex stop subscription thanks txt unsubscribe using welcome,150p 18 auction club dogging free message msgs new reply service sex stop subscription thanks txt unsubscribe using welcome,,en,,,
balanced_spam_dataset_row_8223,10am club day direct eve fast fri gr8 mobile new night polys ringtone sale sat selling thurs tickets till week xmas years,10am club day direct eve fast fri gr8 mobile new night polys ringtone sale sat selling thurs tickets till week xmas years,,en,,,
balanced_spam_dataset_row_8224,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_8225,08000930705 150 750 anytime delivery half handset latest line mins network new phone pounds price rental reply text tomorrow video want week,08000930705 150 750 anytime delivery half handset latest line mins network new phone pounds price rental reply text tomorrow video want week,,en,,,
balanced_spam_dataset_row_8226,150p 18 2lands 86688 chat don hg hi invited know ldn let lucky msg msgrcvdhg night rcvd row send suite342 txt ur w1j6hl xchat years,150p 18 2lands 86688 chat don hg hi invited know ldn let lucky msg msgrcvdhg night rcvd row send suite342 txt ur w1j6hl xchat years,,en,,,
balanced_spam_dataset_row_8227,12hrs 503ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid,12hrs 062ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid,,en,,,
balanced_spam_dataset_row_8228,50 free ready saturday selection stop summer uk worth,50 free ready saturday selection stop summer uk worth,,en,,,
balanced_spam_dataset_row_8229,12hrs 0250 800 claim contact draw guaranteed land line prize shows todays trying urgent valid won,12hrs 8941 800 claim contact draw guaranteed land line prize shows todays trying urgent valid won,,en,,,
balanced_spam_dataset_row_8230,000 10 150 150ppm 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,000 10 150 150ppm 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,,en,,,
balanced_spam_dataset_row_8231,04 0800 announcement attempt contact customer expires final freephone important message messages service waiting,04 0800 announcement attempt contact customer expires final freephone important message messages service waiting,,en,,,
balanced_spam_dataset_row_8232,0870 250 800 asked away b4 claim cust days dont flights free friend giv got india mins sed sept shit urgent want yes,0870 250 800 asked away b4 claim cust days dont flights free friend giv got india mins sed sept shit urgent want yes,,en,,,
balanced_spam_dataset_row_8233,08712405020 18 250 care com comp competition cust enter entry free just send text uk weekly win word www,08712405020 18 250 care com comp competition cust enter entry free just send text uk weekly win word www,,en,,,
balanced_spam_dataset_row_8234,blue day died film green movie red released send start,blue day died film green movie red released send start,,en,,,
balanced_spam_dataset_row_8235,00 150 16 85023 chance claim cs discount final m263uz member mobile offers pobox84 savamob shop sub subs text today ur vouchers worth yes,00 150 16 85023 chance claim cs discount final m263uz member mobile offers pobox84 savamob shop sub subs text today ur vouchers worth yes,,en,,,
balanced_spam_dataset_row_8236,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_8237,best content days enjoyed help hope mobile new send service stop text uk unsubscribe,best content days enjoyed help hope mobile new send service stop text uk unsubscribe,,en,,,
balanced_spam_dataset_row_8238,150p direct dogging ec2a join laid largest locations moan mob msg network real sent tonight txting uk ur want,150p direct dogging ec2a join laid largest locations moan mob msg network real sent tonight txting uk ur want,,en,,,
balanced_spam_dataset_row_8239,12hrs 983 claim contact draw guaranteed land line prize shows todays trying urgent valid won,12hrs 195 claim contact draw guaranteed land line prize shows todays trying urgent valid won,,en,,,
