original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original,sender
synthetic_7d72d132,Your OTP for SBI YONO login is 6184. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e646ed20,Your OTP for updating profile picture on PhonePe is 6381. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_755fb9f1,Your OTP for eSign of KYC documents with Axis Bank is 4729. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_bdb2c757,Your OTP for adding a new beneficiary via UPI on PhonePe is 4729. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_14ca7fc4,Your OTP for updating your profile email in PhonePe is 4729. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_f0ae82d5,Your OTP for PhonePe login is 8371. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_6fde8c3a,Your OTP for SBI YONO login is 4729. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4382ad1a,Your OTP for updating profile picture in PhonePe is 7392. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8abb416b,Your OTP for Aadhaar linking with SBI YONO is 4739. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4046c18d,Your OTP for UPI transaction of Rs 1500 is 8361. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_292db8fc,Your OTP for updating your profile email address on Myntra is 8361. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_926c7ca6,Your OTP for Amazon India login is 8361. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4c395a0b,Your OTP for YONO SBI login is 8361. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_fbc9c11d,Your OTP for updating profile picture on Zomato is 8361. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_6ba978f7,Your OTP for eSign of Aadhaar-linked KYC documents with Axis Bank is 8371. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e31c97f4,Your OTP for UPI transaction approval is 8357. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_924ca1c8,Your OTP for updating your profile email on Myntra is 8361. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_f926f5e3,Your OTP for logging into Amazon India is 8361. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_90c4fba1,Your OTP for Axis Mobile login is 7582. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_b9bcd5aa,Your OTP for verifying your email on Zomato is 4816. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a0eb5f2a,Your OTP for eSign document verification with ICICI Bank is 5831. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_1a710069,Your UPI transaction OTP for adding a new beneficiary is 5832. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a7aece6a,Your OTP for updating your email address in the PhonePe app is 5832. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_232ececd,Your OTP for ICICI iMobile app login is 5832. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_31268896,Your SBI YONO login OTP is 583921. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e98c2362,Your OTP for updating profile picture in PhonePe is 5832. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9c208a6c,Your OTP for completing KYC via eSign with State Bank of India is 4168. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_396d5654,Your OTP for UPI transaction with SBI is 4816. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_caee5b24,Your OTP for updating phone number in Paytm is 4186. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_dad51a40,Your OTP for logging into Paytm is 4628. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_db2b5f61,Your OTP for SBI YONO login is 4628. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_79d2de45,Your OTP for updating profile picture in PhonePe is 4816. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_30870106,Your OTP for PAN linking via KYC with SBI is 4628. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_851c1baa,Your OTP for UPI transaction with PhonePe is 4816. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e3a57c1c,Your OTP for updating your profile email in PhonePe is 4186. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_617c4fb8,Your OTP for logging into PhonePe is 4628. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8adcf21e,Your OTP for NetBanking login with SBI is 4186. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_f87693e2,Your OTP for updating your delivery address in Myntra is 6392. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3bd2aa48,Your OTP for Aadhaar eKYC with SBI YONO is 4628. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e6c02dfc,Your OTP for UPI transaction with Axis Bank is 3947. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9a0675c4,Your OTP for updating email address in Paytm is 6295. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8fd13df4,Your OTP for logging into Paytm is 9267. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
